concept	property	cluster_label
white bordeaux	herbaceous	158
riesling	floral	158
chenin blanc	floral	158
white table wine	floral	158
gamay	floral	158
alsace wine	floral	158
wine taste	floral	158
sauvignon blanc	citrusy	158
sauvignon blanc	floral	158
semillon	herbaceous	158
sauvignon blanc	grassy	158
wine taste	earthy	158
wine descriptor	herb	158
dry white wine	floral	158
white table wine	citrusy	158
dry white wine	herbaceous	158
sancerre	herbaceous	158
dry riesling	citrusy	158
dry red wine	earthy	158
gamay	earthy	158
cabernet franc	earthy	158
dry wine	earthy	158
wine taste	earthy	158
sauterne	orange blossom	158
petite syrah	earthy	158
white table wine	herbal	158
wine taste	herbal	158
alsace wine	herbal	158
semillon	butterscotch	158
sauvignon blanc	grassy	158
german wine	aromatic	158
sauvignon blanc	herbaceous	158
riesling	aromatic	158
meursault	fine wine	159
wine taste	herb	159
wine color	wine style	159
ice wine	sweet wine	159
semillon	flavors of honey	159
wine flavor	dessert wine	159
wine flavor	red wine	159
wine flavor	white wine	159
wine flavor	sparkling wine	159
wine taste	spice	159
wine taste	red fruit	160
wine color	pinot grigio	160
semillon	flavors of citrus	160
fruit course	fruit	161
meal	side dish	161
red meat	protein source	161
dessert course	pastry	161
pasta	carbohydrate-rich food	161
dessert course	sweet	161
fruit course	dessert	161
dessert course	dessert	161
meal	dessert	161
meal	main course	161
meritage	chocolate	162
cabernet sauvignon	dark chocolate	162
meritage	chocolate	162
wine taste	chocolate	162
medoc	dark chocolate	162
red wine	dark chocolate	162
merlot	dark chocolate	162
sweet wine	chocolate	162
dry red wine	dark chocolate	162
petite syrah	dark chocolate	162
dry red wine	chocolate	162
full bodied wine	dark chocolate	162
dry red wine	dark chocolate	162
cabernet franc	dark chocolate	162
dessert wine	chocolate	162
petite syrah	dark chocolate	162
pauillac	dark chocolate	162
red burgundy	dark chocolate	162
bordeaux	dark chocolate	162
zinfandel	dark chocolate	162
merlot	dark chocolate	162
red bordeaux	dark chocolate	162
st emilion	dark chocolate	162
pauillac	dark chocolate	162
dry red wine	dark chocolate	162
red wine	dark chocolate	162
full bodied wine	dark chocolate	162
cabernet sauvignon	dark chocolate	162
pauillac	red wine and chocolate	162
medoc	dark chocolate	162
margaux	dark chocolate	162
fish course	fish	163
fish course	aquatic food	163
fish course	seafood	163
fish course	seafood	163
fish course	fish	163
fish course	fish dish	163
fish course	seafood	163
fish course	seafood	163
fruit course	sweet treat	164
fruit course	dessert	164
fruit course	dessert	164
dessert	culinary dish	164
meal course	dessert	164
meal course	dessert	164
dessert course	sweet	164
dessert course	rich	164
meal course	dessert	164
dessert course	sugary	164
meal course	dessert	164
meal	dessert	164
fish course	delicacy	164
meal	side dish	164
fish course	delicacy	164
fruit course	dessert	164
dessert course	pastry	164
meal course	casual	165
meal course	formal	165
meal course	informal	165
meal course	casual	165
meal course	informal	165
meal course	formal	165
meal course	casual	165
meal course	formal	165
meal course	informal	165
meal course	informal	165
tours	walking	166
tours	walking	166
tours	cycling	166
tours	driving	166
tours	online	166
tours	airplane	167
tours	boat	167
tours	plane	167
tours	boat	167
tours	private	167
dessert	rich	167
tours	group	167
medoc	treating fever	168
medoc	relieving headaches	168
medoc	relieves pain	168
medoc	curing infections	168
medoc	reduces inflammation	168
medoc	treats infection	168
port	loading	169
port	transportation	169
wine descriptor	to evaluate	169
port	distribution	169
port	storage	169
port	commerce	169
port	trade	169
port	shipping	169
port	receiving	170
port	importing	170
port	export	170
port	import	170
port	exporting	170
port	harbor	171
loire	river	171
port	waterfront	171
port	coastal	171
cabernet franc	thick-skinned	172
pinot noir	acidic	172
gamay	thin-skinned	172
wine grape	thin-skinned	172
gamay	thick-skinned	172
pinot noir	thin-skinned	172
italian wine	pinot grigio	173
texas wine	muscadine	173
german wine	gewürztraminer	173
american wine	zinfandel	173
semillon	drought-tolerant	173
california wine	zinfandel	173
zinfandel	zinfandel grape	173
zinfandel	zinfandel grapes	173
italian wine	prosecco	173
italian wine	chianti	173
pinot blanc	pinot blanc grape	173
zinfandel	zinfandel grape	173
zinfandel	red grape	173
sancerre	sauvignon blanc	174
white bordeaux	sauvignon blanc	174
white wine	sauvignon	174
white table wine	sauvignon	174
cabernet sauvignon	cabernet sauvignon grapes	174
pauillac	cabernet franc	174
pauillac	cabernet sauvignon	174
wine descriptor	cabernet sauvignon	174
red bordeaux	cabernet franc	174
table wine	cabernet sauvignon	174
wine color	cabernet sauvignon	174
wine grape	cabernet sauvignon	174
red burgundy	cabernet sauvignon	174
dry red wine	cabernet sauvignon	174
california wine	cabernet sauvignon	174
texas wine	cabernet sauvignon	174
french wine	cabernet sauvignon	174
full bodied wine	cabernet sauvignon	174
american wine	cabernet sauvignon	174
pauillac	cabernet sauvignon	174
margaux	cabernet sauvignon	174
dry red wine	cabernet sauvignon	174
meritage	cabernet sauvignon	174
red table wine	cabernet sauvignon	174
red bordeaux	cabernet sauvignon	174
merlot	cabernet sauvignon	174
bordeaux	cabernet sauvignon	174
sancerre	sauvignon blanc grapes	174
wine descriptor	sauvignon blanc	174
pauillac	cabernet franc	174
red bordeaux	cabernet sauvignon	174
meritage	cabernet sauvignon	174
dry red wine	cabernet sauvignon	174
california wine	cabernet sauvignon	174
american wine	cabernet sauvignon	174
st-émilion	cabernet sauvignon	174
burgundy	cabernet sauvignon	174
medoc	cabernet franc	174
pauillac	cabernet franc	174
margaux	cabernet franc	174
st. émilion	cabernet franc	174
full bodied wine	cabernet sauvignon	174
sancerre	sauvignon blanc	174
white table wine	sauvignon blanc	174
white bordeaux	sauvignon blanc	174
red burgundy	cabernet sauvignon	174
wine color	cabernet sauvignon	174
white wine	sauvignon blanc	174
st-émilion	cabernet franc	174
sauterne	sauvignon blanc	174
st emilion	cabernet franc	174
french wine	cabernet sauvignon	174
full bodied wine	cabernet sauvignon	174
st emilion	cabernet sauvignon	174
st emilion	cabernet franc	174
margaux	cabernet sauvignon	174
dry red wine	cabernet sauvignon	174
cabernet sauvignon	cabernet sauvignon	174
bordeaux	made from cabernet sauvignon	174
california wine	cabernet sauvignon	174
texas wine	cabernet sauvignon	174
medoc	cabernet sauvignon	174
american wine	cabernet sauvignon	174
french wine	cabernet sauvignon	174
pauillac	cabernet sauvignon	174
st emilion	merlot	175
st emilion	merlot	175
french wine	merlot	175
american wine	merlot	175
italian wine	barolo	175
california wine	merlot	175
st. émilion	merlot	175
french wine	merlot	175
dry red wine	merlot	175
red bordeaux	merlot	175
american wine	merlot	175
beaujolais	gamay	175
st-émilion	merlot	175
chianti	canaiolo	175
french wine	merlot	175
chianti	sangiovese	175
italian wine	chianti	175
medoc	merlot	175
pauillac	merlot	175
texas wine	merlot	175
dry red wine	merlot	175
margaux	merlot	175
american wine	merlot	175
texas wine	grenache	175
dry red wine	malbec	175
wine descriptor	merlot	175
pauillac	merlot	175
italian wine	sangiovese	175
dry red wine	syrah	175
german wine	riesling	176
alsatian wine	riesling	176
white wine	riesling	176
dry white wine	riesling	176
alsatian wine	gewürztraminer	176
dry riesling	riesling	176
german wine	riesling region	176
german wine	riesling	176
white table wine	riesling	176
german wine	gewürztraminer	176
alsace wine	riesling	176
alsace wine	gewürztraminer	176
sweet riesling	riesling grapes	176
dry riesling	riesling	176
riesling	riesling grapes	176
german wine	muller-thurgau	176
german wine	müller-thurgau	176
alsace wine	gewurztraminer	176
wine grape	riesling	176
wine color	riesling	176
white wine	riesling	176
riesling	riesling grapes	176
alsace wine	sylvaner	176
gamay	gamay grape	177
sauterne	sauternes grapes	177
gamay	gamay grapes	177
semillon	semillon grapes	177
sancerre	semillon	177
riesling	white wine grapes	177
texas wine	texas star	177
italian wine	moscato	177
texas wine	moscato	177
white burgundy	chardonnay grapes	177
sancerre	chenin blanc	177
italian wine	prosecco	177
sauterne	muscat	177
texas wine	chenin blanc	177
chianti	trebbiano	177
white bordeaux	muscadelle	177
muscadet	melon de bougès	177
sancerre	sémillon	177
chenin blanc	chenin blanc grapes	177
white bordeaux	sémillon	177
sauterne	sémillon	177
muscadet	muscadet grapes	177
white bordeaux	sémillon	177
wine color	pinot noir	178
california wine	pinot noir	178
french wine	pinot noir	178
german wine	pinot noir	178
american wine	pinot noir	178
texas wine	tempranillo	178
german wine	pinot noir	178
french wine	pinot noir	178
california wine	pinot noir	178
american wine	pinot noir	178
dry red wine	pinot noir	178
petite syrah	syrah	178
dry red wine	syrah	178
italian wine	pinot grigio	178
french wine	pinot noir	178
german wine	pinot grigio	178
california wine	pinot noir	178
italian wine	barbaresco	178
red burgundy	pinot noir	178
pinot noir	pinot noir grapes	178
meursault	chardonnay	178
american wine	chardonnay	178
french wine	chardonnay	178
california wine	chardonnay	178
texas wine	chardonnay	178
white table wine	chardonnay	178
white burgundy	chardonnay	178
white wine	chardonnay	178
wine descriptor	pinot noir	178
alsace wine	pinot gris	178
alsatian wine	pinot gris	178
petite syrah	shiraz	178
italian wine	chardonnay	178
red wine	grapes	179
zinfandel	red grapes	179
texas wine	muscadine	179
wine color	grapes	179
pinot noir	thin-skinned grapes	179
pinot blanc	white grape	179
wine color	grapes	179
zinfandel	red grape	179
late harvest	grapes	179
wine color	grapes	179
american wine	grapes	179
texas wine	black spanish	179
late harvest	grapes	179
wine grape	grapes	179
fruit course	grapes and cheese	179
wine grape	table grapes	179
fruit course	grapes	179
wine grape	warm climate	180
wine grape	dry climate	180
sweet fruit	warm	180
sweet fruit	well-watered	180
sweet fruit	sunlight	180
sweet fruit	sunny	180
sweet fruit	subtropical	180
sweet fruit	tropical	180
wine grape	full sun	180
sweet fruit	temperate	180
wine grape	warm weather	180
sweet fruit	warm weather	180
wine grape	sufficient water	180
sweet fruit	tropical climate	180
tours	professional	181
tours	self-guided	181
tours	self-guided	181
tours	audio	181
tours	enthusiastic	182
tours	knowledgeable	182
tours	expert	182
tours	informal	182
tours	professional	182
fowl	farm	183
fowl	yard	183
fowl	wild	183
fowl	wild forest	183
fowl	forest	183
fowl	backyard garden	183
fowl	backyard	183
st. émilion	middle ages	184
st-émilion	monastic history	184
st emilion	medieval	184
st-émilion	medieval	184
st émilion	medieval history	184
st-émilion	medieval history	184
tours	historical	184
st émilion	romanesque church	185
st-émilion	romanesque church	185
st. émilion	romanesque church	185
st-émilion	romanesque church	185
loire	influenced by napoleon	185
st emilion	romanesque architecture	185
st. émilion	roman settlement	185
st émilion	monastery	185
st emilion	romanesque church	185
st émilion	romanesque architecture	185
st émilion	part of the hundred years' war	186
st. émilion	wine production since 12th century	186
st émilion	founded in 11th century	186
st émilion	wine trade	186
st emilion	12th century	186
wine color	light pink	187
burgundy	hue	187
wine color	purple	187
wine color	pale yellow	187
wine color	amber	187
wine color	red	187
wine color	pink	187
wine color	deep red	187
wine color	green	187
wine color	bright red	187
wine color	light red	187
wine color	golden	187
wine color	white	187
wine color	rosé	187
potable liquid	necessary for hygiene	188
potable liquid	essential for life	188
potable liquid	essential for life	188
late harvest	quality	189
meal course	special	189
meal	necessary	189
burgundy	wine industry	190
late harvest	food production	190
late harvest	wine	190
st-émilion	wine production	190
late harvest	beer brewing	190
late harvest	wine production	190
late harvest	food processing	190
late harvest	agriculture	190
late harvest	winemaking	190
late harvest	beer	190
late harvest	brewing	190
port	warehouse	191
port	warehouses	191
port	equipment	191
port	warehouses	191
port	docks	191
port	waterways	191
port	roads	191
red table wine	sugar	192
sweet dessert	cream	192
fruit course	milk	192
rose wine	sugar	192
fruit course	sugar	192
pinot blanc	sugar	192
white bordeaux	sugar	192
sweet wine	sugar	192
dessert	sugar	192
table wine	sugar	192
dessert	flour	192
white table wine	sugar	192
red wine	sugar	192
dessert wine	sugar	192
dry white wine	sugar	192
dessert	cream	192
sweet dessert	flour	192
fruit course	sugar	192
dessert course	sugar	192
dry red wine	alcohol	192
fruit course	sugar	192
sweet dessert	sugar	192
meal	ingredients list	192
dry white wine	water	192
dessert	eggs	192
rose wine	yeast	192
white table wine	yeast	192
sweet wine	yeast	192
pinot blanc	yeast	192
italian wine	yeast	192
white bordeaux	yeast	192
dry white wine	yeast	192
red table wine	yeast	192
sweet dessert	eggs	192
red wine	yeast	192
table wine	yeast	192
red table wine	water	192
pinot blanc	water	192
white bordeaux	water	192
italian wine	water	192
table wine	water	192
white table wine	water	192
red wine	water	192
white wine	water	192
rose wine	water	192
white wine	yeast	192
meritage	malbec	193
meritage	cabernet franc	193
chianti	sangiovese grapes	193
meritage	merlot	193
red table wine	sulfites	193
italian wine	pinot grigio	193
red wine	oak	193
meritage	petit verdot	193
red table wine	oak	193
italian wine	sangiovese	193
chianti	sangiovese	193
italian wine	prosecco	193
meritage	merlot	193
pinot blanc	grapes	194
sweet riesling	grapes	194
dry white wine	grapes	194
white burgundy	grapes	194
table wine	grapes	194
white table wine	grapes	194
red wine	grapes	194
italian wine	grapes	194
chianti	grapes	194
white bordeaux	grapes	194
white wine	grapes	194
dry red wine	grapes	194
fruit course	honey	194
sweet wine	honey	194
dessert wine	honey	194
red table wine	grapes	194
dessert wine	grapes	194
sweet wine	grapes	194
dessert	fruit	194
fruit course	fresh fruit	194
dessert	nuts	194
dessert wine	spices	194
dessert	fruits	194
dry white wine	acid	194
consumable thing	organic	194
consumable thing	processed	194
consumable thing	natural	194
sweet dessert	fruit	194
sweet dessert	dairy	194
fish course	herbs	194
fish course	vegetables	194
fish course	fish	194
fish course	seafood	194
dessert	chocolate	194
sweet dessert	chocolate	194
meal	recipe	194
rose wine	grapes	194
wine flavor	light	195
wine descriptor	mild	195
wine taste	complex	195
wine color	faded	195
wine descriptor	intense	195
wine descriptor	subtle	195
wine color	dull	195
wine taste	mild	196
wine flavor	mild	196
wine color	bright	196
wine color	medium	196
wine descriptor	strong	196
wine descriptor	mild	196
wine taste	strong	196
wine color	light	196
wine color	dark	196
wine color	deep	196
wine flavor	strong	196
pauillac	rare	197
pauillac	rare	197
meursault	rare	197
pauillac	expensive	198
meursault	expensive	198
pauillac	expensive	198
pauillac	high quality	199
pauillac	high-quality	199
meritage	high quality	199
full bodied wine	merlot	200
st emilion	merlot	200
dry red wine	merlot	200
full bodied wine	merlot	200
dry red wine	malbec	200
dry red wine	syrah	200
dry red wine	merlot	200
margaux	luxury packaging	200
chianti	traditional	201
dessert course	sugary	201
sancerre	fruity	201
wine descriptor	floral	201
chianti	black rooster	201
sancerre	dry	201
wine flavor	fruity	201
wine descriptor	fruity	201
chianti	modern	201
sweet riesling	semi-sweet	201
sweet riesling	dry	201
margaux	label design	202
alsace wine	organic	202
alsace wine	aoc certified	202
alsace wine	vegan	202
loire	approximately 1,000 km	203
loire	approx. 1,000 km	203
wine taste	medium	204
wine flavor	medium	204
wine descriptor	low	204
wine descriptor	high	204
wine descriptor	medium	205
meal	optional	205
tours	extreme	205
st emilion	aoc	205
tours	moderate	205
wine descriptor	general	205
tours	exhilarating	205
wine flavor	medium	205
tours	demanding	205
tours	easy	205
tours	medium	205
tours	challenging	205
wine descriptor	specific	205
pasta	italian restaurant	206
red meat	butcher	206
texas wine	restaurant	206
pasta	supermarket	206
red meat	supermarket	206
pasta	restaurant	206
edible thing	restaurant	206
red meat	restaurant	206
port	near city	206
edible thing	supermarket	206
edible thing	kitchen	207
pasta	kitchen	207
consumable thing	pantry	207
edible thing	table	207
pasta	pantry	207
consumable thing	restaurant	208
dessert course	at restaurant	208
tours	museum	208
meal	restaurant	208
meal	restaurant	208
tours	theme park	208
meal	party venue	208
fruit course	restaurant	208
consumable thing	store	208
tours	national park	209
port	beach	209
tours	cruise	209
tours	beach	209
port	near sea	209
port	sea	209
port	ocean	209
port	coast	209
port	coastal area	209
meal	home	210
fruit course	home	210
consumable thing	home	210
meal	home	210
meal course	home	210
meal	home	210
fruit course	party	210
port	lake	211
st emilion	right bank	211
port	near river	211
meal	picnic	211
port	lake shore	211
port	river	211
port	riverbank	211
port	harbor	211
port	waterfront	211
meal	outdoor	211
wine color	merlot	212
table wine	merlot	212
wine grape	merlot	212
full bodied wine	merlot	212
wine color	merlot	212
bordeaux	made from merlot	212
white wine	chardonnay	212
full bodied wine	syrah	212
white wine	sauvignon	212
st emilion	merlot dominant	212
rose wine	grenache	212
red bordeaux	cabernet franc	212
bordeaux	merlot	212
red table wine	merlot	212
red bordeaux	merlot	212
merlot	merlot grapes	212
rose wine	red grapes	213
rose wine	blend of grapes	213
chianti	sangiovese grapes	213
full bodied wine	red grapes	213
sweet wine	grapes	213
chianti	other grapes	213
wine color	derived from grape juice	213
bordeaux	grapes	213
dry red wine	specific grape varieties	213
dry red wine	grapes	213
muscadet	made from melon grapes	213
rose wine	white grapes	213
rose wine	red wine	213
white wine	grapes	213
rose wine	white wine	213
merlot	grapes	213
red table wine	grapes	213
meal course	fruit	214
pasta	semolina	214
meal course	grain	214
pasta	wheat flour	214
meal course	protein	214
pasta	wheat flour	214
meal course	vegetable	214
wine taste	on its own	215
loire	canalized	215
wine flavor	smooth	215
meal course	coffee	215
german wine	on its own	215
wine flavor	on its own	215
alsace wine	aoc	215
white wine	filtered	215
potable liquid	distilled	215
riesling	reductive	215
sweet riesling	filtered	215
ice wine	specialized technique	215
late harvest	picking	215
sancerre	aoc	215
white wine	filtered	215
port	government	216
port	agency	216
port	authority	216
port	private company	216
port	regulatory	217
port	private company	217
port	authority	217
port	public	217
port	company	217
port	government	217
fowl	social	217
port	private	217
pasta	dough	218
pasta	eggs	218
pasta	egg	218
pasta	water	218
pasta	wheat	218
meal course	main course	219
fish course	main course	219
edible thing	main course	219
fish course	part of a meal	219
fish course	course	219
meal course	entree	219
fish course	main course	219
fruit course	afternoon tea	220
fruit course	afternoon tea	220
fruit course	afternoon tea	220
dessert course	afternoon tea	220
meal course	appetizer	221
fish course	starter	221
fish course	starter	221
fish course	appetizer	221
fish course	starter	221
fruit course	dessert	222
dessert course	last course	222
dessert course	sweet course	222
dessert course	sweet course	222
dessert course	last course	222
meal course	brunch	223
fruit course	brunch	223
fruit course	brunch	223
fruit course	brunch	223
fruit course	brunch	223
meal course	brunch	223
fruit course	brunch	223
meal course	formal	224
dessert wine	special meal	224
meal course	holiday	224
meal course	special occasion	224
meal course	everyday	224
meal course	special event	224
dessert course	special occasion	224
dessert course	dinner	225
meal course	lunch	225
fruit course	lunch	225
meal	dinner	225
meal course	small	225
fish course	lunch	225
meal	dinner	225
fish course	dinner	225
dessert course	evening	225
meal course	dinner	225
meal	dinner	225
meal course	dinner	225
fish course	appetizer	226
meal course	appetizer	226
fruit course	savory	226
meal course	appetizer	226
fish course	appetizer	226
fish course	appetizer	226
fish course	appetizer	226
meal course	appetizer	226
fish course	starter	226
meal course	appetizer	226
fish course	first course	226
fruit course	breakfast	227
meal course	breakfast	227
meal	snack	227
fruit course	breakfast	227
meal course	lunch	227
meal	lunch	227
meal	breakfast	227
meal	breakfast	227
fruit course	snack	227
fruit course	breakfast	227
dessert course	afternoon	227
fruit course	breakfast	227
fruit course	breakfast	227
meal course	breakfast	227
meal	breakfast	227
meal course	breakfast	227
late harvest	delayed picking	228
late harvest	postponing	228
late harvest	delayed	228
late harvest	delaying	228
late harvest	waiting	228
late harvest	delayed picking	228
tours	driving	229
tours	cycling	229
tours	walking	229
tours	plane	230
tours	train	230
tours	boating	230
tours	plane	230
tours	walking	230
tours	car	230
tours	foot	230
tours	bus	230
tours	driving	230
tours	flying	230
petite syrah	smooth finish	231
merlot	smooth finish	231
wine taste	crisp	231
wine taste	oily	231
wine taste	smooth	231
wine taste	dry	231
meal	dinner	232
meal	lunch	232
meal	breakfast	232
wine flavor	chocolate	233
wine flavor	fruity	233
wine flavor	earthy	233
wine flavor	caramel	233
wine flavor	honeyed	233
white bordeaux	honeyed notes	233
wine taste	hints of vanilla	234
meritage	hints of vanilla	234
wine taste	notes of oak	234
cabernet sauvignon	hints of oak	234
merlot	hints of oak	234
red burgundy	hints of oak	234
wine flavor	hints of vanilla	234
merlot	hint of oak	234
margaux	oak notes	234
wine flavor	hints of oak	234
wine flavor	hints of berries	234
wine descriptor	oaky	235
wine flavor	oaky	235
red wine	oaky	235
sancerre	oaky	235
wine flavor	nutty	235
wine flavor	oaky	235
zinfandel	oaky	235
wine descriptor	oaky	235
meal course	four	236
meal course	five	236
meal course	three	236
meal course	4	237
meal course	three	237
meal course	five	237
meal course	four	237
meal course	side	237
meal course	multi	237
meal course	multiple	237
meal course	one	237
meal course	dessert	237
meal course	2	237
meal course	1	237
meal course	single	237
meal course	3	237
meal course	main	237
meal course	5	237
meal course	one	238
meal course	many	238
fruit course	multiple	238
fruit course	single	238
dry wine	low sugar content	239
late harvest	higher sugar content	239
consumable thing	low in calories	239
edible thing	low in calories	239
edible thing	high in calories	239
edible thing	low in fat	239
red meat	high in cholesterol	239
consumable thing	high in calories	239
edible thing	low in fat	239
consumable thing	low in fat	239
red meat	rich in fat	239
red meat	high in fat	239
edible thing	high in calories	239
edible thing	high in fiber	240
red wine	heart healthy	240
red meat	rich in iron	240
edible thing	rich in protein	240
edible thing	rich in fiber	240
consumable thing	nutrient-rich	240
sweet fruit	high in fiber	240
consumable thing	rich in vitamins	240
edible thing	high in protein	240
edible thing	rich in vitamins	240
sweet fruit	rich in vitamins	240
sweet fruit	high in antioxidants	240
sweet fruit	rich in vitamins	240
edible thing	rich in vitamins	240
red meat	high in protein	240
bordeaux	dinner party	241
meritage	dinner party	241
cabernet sauvignon	dinner party	241
dry white wine	dinner party	241
beaujolais	summer gathering	241
table wine	casual gatherings	241
beaujolais	holiday meal	241
dessert course	at party	241
dry riesling	casual dinner	241
dry white wine	casual dinner	241
beaujolais	casual dinner	241
muscadet	casual dinner	241
dry white wine	casual gathering	241
white table wine	casual gathering	241
table wine	casual gathering	241
rose wine	casual gathering	241
chardonnay	dinner party	241
red table wine	dinner	241
dessert course	dinner party	241
red table wine	dinner party	241
red wine	dinner party	241
chianti	dinner party	241
dessert course	informal gathering	241
red burgundy	wine tasting	241
margaux	wine tasting	241
cabernet sauvignon	wine tasting	241
red bordeaux	wine tasting	241
dessert wine	dinner parties	241
beaujolais	social gathering	241
dessert course	formal dinner	241
beaujolais	holiday gathering	241
red burgundy	special dinner	241
dessert wine	holiday gatherings	241
merlot	dinner party	241
white table wine	dinner party	241
table wine	dinner party	241
red bordeaux	dinner party	241
white bordeaux	dinner party	241
white wine	dinner party	241
medoc	special dinner	241
red bordeaux	special occasion	242
ice wine	special occasion	242
dessert course	birthday	242
red wine	special event	242
fruit course	special event	242
bordeaux	special event	242
red wine	special occasion	242
sweet dessert	special event	242
meritage	special occasion	242
margaux	special occasion	242
bordeaux	special occasion	242
chardonnay	special occasion	242
dry riesling	special occasion	242
meal	special occasion	242
white burgundy	special occasion	242
red table wine	special occasion	242
chianti	special occasion	242
white bordeaux	special event	242
meal course	special occasion	242
dessert course	special event	242
red meat	special occasion	242
german wine	special event	242
rose wine	special occasion	242
dessert wine	special occasions	242
ice wine	special occasions	242
sweet wine	special occasions	242
meritage	special occasion	242
sweet dessert	party	242
dessert course	party	242
meal	party	242
red bordeaux	special event	242
dessert	party	242
ice wine	anniversary	242
fish course	special occasion	242
meal course	birthday	242
cabernet sauvignon	special event	242
meritage	special event	242
meal	special event	242
margaux	special event	242
dessert wine	special event	242
ice wine	holiday	242
white wine	special occasion	242
dessert wine	special occasion	242
table wine	special occasion	242
fish course	birthday	242
dessert course	birthday	242
meal course	birthday	242
dessert	birthday	242
sweet dessert	birthday	242
fruit course	birthday	242
fish course	holiday	242
meal	holiday	242
dry white wine	relaxation	242
dessert course	holiday	242
sweet wine	holiday	242
meal course	holiday	242
sweet dessert	holiday	242
dessert wine	holiday	242
dessert	holiday	242
fruit course	holiday	242
meal	celebration	242
dessert wine	celebration	242
ice wine	holiday	242
red table wine	relaxation	242
sweet riesling	birthday	242
meritage	gift	242
dessert course	special occasion	242
fish course	special occasion	242
merlot	special occasion	242
dry white wine	special occasion	242
ice wine	gift	242
dessert course	special	242
meal	special	242
bordeaux	special events	242
table wine	special events	242
fruit course	special occasion	242
sweet dessert	special treat	242
dessert course	celebratory	242
meal	celebratory	242
white burgundy	anniversary	242
margaux	anniversary	242
meal course	anniversary	242
medoc	anniversary	242
bordeaux	anniversary	242
fish course	banquet	242
merlot	romantic evening	243
red wine	romantic evening	243
white wine	romantic evening	243
white bordeaux	romantic evening	243
dessert course	romantic	243
chianti	romantic evening	243
red table wine	romantic evening	243
red burgundy	romantic evening	243
burgundy	romantic dinner	243
bordeaux	romantic evening	243
sweet riesling	romantic dinner	243
white table wine	romantic evening	243
merlot	romantic dinner	243
beaujolais	summer evening	243
muscadet	summer evening	243
red bordeaux	fine dining	243
rose wine	romantic dinner	243
margaux	fine dining	243
sweet wine	romantic evening	243
white wine	romantic dinner	243
rose wine	romantic evening	243
white wine	romantic evening	243
table wine	romantic evening	243
dessert course	after meal	244
dessert course	after dinner	244
dessert wine	after meal	244
sweet riesling	after dinner	244
dessert course	after dinner	244
meal course	everyday	245
meal	everyday	245
meal	daily	245
meal	daily routine	245
german wine	everyday drink	246
dry riesling	everyday drinking	246
riesling	everyday drinking	246
dessert	wedding	247
fruit course	wedding	247
sweet riesling	wedding	247
dry white wine	wedding	247
meal course	wedding	247
white burgundy	wedding	247
sweet wine	wedding	247
chardonnay	wedding	247
bordeaux	wedding	247
dessert wine	wedding	247
margaux	wedding	247
dessert course	wedding	247
fish course	wedding	247
medoc	wedding	247
ice wine	wedding	247
sweet dessert	wedding	247
dessert course	wedding	247
fruit course	wedding	247
red bordeaux	wedding	247
fruit course	birthday	247
white wine	birthday	247
riesling	weddings	247
ice wine	weddings	247
fruit course	wedding	247
meal course	birthday	247
meal course	wedding	247
white wine	wedding	247
fruit course	wedding reception	247
meal course	wedding	247
dry wine	wedding	247
ice wine	wedding	247
table wine	wedding	247
meal	breakfast	248
fruit course	lunch	248
meal	lunch	248
meal	social occasion	248
pinot blanc	dinner party	248
meal	dinner	248
fruit course	dinner	248
dry wine	dinner party	248
chardonnay	parties	248
fruit course	breakfast	248
red table wine	dinner party	248
table wine	dinner party	248
sweet wine	dinner party	248
chardonnay	dinner party	248
fish course	formal event	248
sweet wine	dinner party	248
white wine	dinner party	248
sauterne	dinner party	248
rose wine	dinner party	248
dry riesling	dinner party	248
california wine	dinner party	248
red wine	dinner party	248
table wine	dinner party	248
petite syrah	dinner party	248
white table wine	dinner party	248
meal course	holiday	249
meal	special occasion	249
red table wine	holiday	249
meal	party	249
fruit course	party	249
meal course	everyday	249
meal	everyday	249
dry wine	anniversary	249
fruit course	holiday	249
red table wine	special occasion	249
ice wine	anniversaries	249
consumable thing	special occasion	249
meal	special occasion	249
ice wine	special events	249
sweet wine	special occasions	249
dessert course	holiday	249
sweet dessert	holidays	249
late harvest	weather uncertainty	250
late harvest	weather conditions	250
port	regulated	250
port	weather dependent	250
port	24/7	250
tours	government	251
tours	operator	251
tours	company	251
tours	individual	251
tours	government	251
late harvest	first harvest	252
late harvest	early harvest	252
late harvest	early harvest	252
late harvest	gathering crops after optimal time	252
late harvest	premature harvest	252
late harvest	spring harvest	252
fruit course	nuts	253
fruit course	syrup	253
fruit course	seeds	253
fruit course	cream	253
tours	tour operator	254
tours	friend	254
tours	non-profit organization	254
tours	travel agency	254
tours	local guide	254
tours	family	254
full bodied wine	specific regions	255
california wine	state	255
wine color	region	255
california wine	region	255
tours	city	255
full bodied wine	specific region	255
tours	region	255
st-émilion	region	255
tours	country	255
petite syrah	france	256
table wine	italy	256
white table wine	italy	256
anjou	italy	256
zinfandel	italy	256
red table wine	france	256
chardonnay	france	256
white burgundy	france	256
meritage	france	256
medoc	france	256
bordeaux	france	256
rose wine	france	256
red burgundy	france	256
cabernet sauvignon	italy	256
pinot blanc	italy	256
table wine	europe	256
pasta	italy	256
dessert wine	italy	256
chianti	italy	256
white wine	italy	256
dry red wine	italy	256
red wine	italy	256
wine flavor	italy	256
full bodied wine	italy	256
