concept	property	cluster_label
freestyle skiing	mogul skiing	206
winter sport	alpine skiing	206
alpine combined	giant slalom	206
moguls	downhill skiing	206
giant slalom	alpine skiing	206
alpine combined	combination of downhill and slalom skiing	206
freestyle skiing	ski cross	206
giant slalom	fastest event in alpine skiing	206
alpine skiing	slalom	206
alpine combined	downhill skiing	206
nordic combined	ski jumping	206
giant slalom	downhill skiing	206
freestyle skiing	halfpipe	206
freestyle skiing	skiercross	206
freestyle skiing	moguls	206
alpine combined	slalom	206
alpine combined	super-g skiing	206
alpine combined	slalom skiing	206
freestyle skiing	slopestyle	206
alpine combined	downhill	206
freestyle skiing	aerial skiing	206
figure skating	speed	207
biathlon	individual	207
figure skating	pairs	207
cycling road	separate path	207
alpine skiing	combined	207
biathlon	pursuit	207
nordic combined	jumping	207
equestrian	jumping	207
figure skating	artistic	207
fencing	individual	207
speed skating	short track	208
speed skating	short track	208
mass start	short track	208
speed skating	short track	208
speed skating	long track	208
biathlon	mass start	208
speed skating	mass start	208
speed skating	long track	208
figure skating	ice dance	208
long jump	measured in meters	209
cycling track	kilometer	209
high jump	measured in meters	209
pole vault	measured in meters	209
hurdles	measured in meters	209
high jump	meters	209
hammer throw	multiple meters	209
triple jump	measured in meters	209
hurdles	measured in meters	209
high jump	measured in meters	209
high jump	recorded in centimeters	209
triathlon	kilometers	209
triathlon	miles	209
high jump	measured in height	209
high jump	centimeters	209
triple jump	measured in meters	209
long jump	measured in meters	209
javelin throw	measured in meters	209
long jump	recorded in feet	209
athlete	record	210
hammer throw	world	210
pole vault	bar	210
high jump	record	210
high jump	set by	210
long jump	national record	210
ski jumping	longest	210
triple jump	farther than the long jump	211
triple jump	longer than long jump	211
triple jump	shorter than the high jump	211
triple jump	shorter than high jump	211
snowboard	longer than a snowboarder is tall	211
triple jump	farther than long jump	211
triple jump	shorter than the long jump	211
nordic combined	longer than ski jumping	211
ski jumping	jump height	211
triple jump	longer than the high jump	211
mass start	5-25 kilometers	212
marathon	42.2 kilometers	212
biathlon	10-15 km	212
marathon	42.195 kilometers	212
marathon	26.2 miles	212
biathlon	5-20 km	212
mass start	30km	212
marathon	42 kilometers	212
mass start	15km	212
mass start	10km	212
marathon	42.2 kilometers	212
marathon	26.2 miles	212
long jump	farthest distance	213
pole vault	highest height	213
long jump	furthest jump	213
long jump	farthest jump	213
pole vault	longest jump	213
long jump	longest jump	213
ski jumping	longest jump	213
pole vault	longest distance cleared	213
track and field	long	214
breaststroke	long distances	214
cycling	distance	214
walk	distance	214
hammer throw	long-distance	214
race	distance	214
ski jumping	long	214
triathlon	long	214
mass start	long	214
hammer throw	long	214
race	long	214
hurdles	long	214
javelin throw	long distance	214
walk	long	214
long jump	far	214
triple jump	far	214
triathlon	long distance	214
marathon	long distance	214
hammer throw	far	214
long jump	long	214
cycling	long	214
pole vault	long	214
triple jump	long	214
speed skating	long	214
mass start	1500 meters	215
triple jump	15 meters	215
mass start	5000 meters	215
biathlon	50 m	215
mass start	500 meters	215
mass start	1000 meters	215
mass start	10000 meters	215
triathlon	40km bike	216
triathlon	10km run	216
triathlon	40 km bike	216
triathlon	10 km run	216
triathlon	1.5 km swim	216
hurdles	varies	217
triathlon	varies	217
high jump	height	217
mass start	variable length	217
pole vault	height	217
race	endless	217
walk	route	217
hurdles	distance	217
air pistol	variable	217
hurdles	varies	217
race	short	218
triathlon	medium	218
pole vault	high	218
breaststroke	short distances	218
ski jumping	short	218
triathlon	short	218
hurdles	short	218
speed skating	short	218
walk	short	218
archery	distance	218
triathlon	short distance	218
race	shortest	218
mass start	short	218
cycling	short	218
track and field	short	218
giant slalom	typically 1-2 kilometers	219
javelin throw	up to 80 meters	219
javelin throw	60-90 meters	219
javelin throw	50-80 meters	219
triple jump	typically 15-20 meters	219
giant slalom	typically 1,000-1,800 meters	219
hammer throw	typically 70-80 meters	219
hammer throw	typically 7.26 meters	219
beach volleyball	2.24 meters	219
hammer throw	typically 100-150 meters	219
hammer throw	up to 80 meters	219
javelin throw	up to 90 meters	219
triple jump	typically 45-55 meters	219
giant slalom	typically 52-60 gates	219
high jump	typically over 2 meters	219
triathlon	typically 1500m swim	219
javelin throw	typically 60-90 meters	219
triple jump	typically 15-17 meters	219
hammer throw	typically 60-80 meters	219
mass start	typically 10km	219
aquatics	water	220
aquatics	river	220
aquatics	ocean	220
aquatics	lake	220
participates in	long	221
synchronized springboard	brief	221
individual event	long	221
winter sport	long	221
giant slalom	long	221
team event	long	221
winter games	longest duration	221
event	long	221
summer sport	long	221
marathon	long time	221
individual event	limited	221
walk	casual	221
individual event	brief	221
gymnastics team competition	long	221
volleyball	point	221
race	long	221
summer sport	short	221
individual event	short	221
team event	lasting	221
decathlon	long competition	221
walk	regular	221
participates in	multiple	221
participates in	single	221
individual event	single	221
walk	short	221
walk	long	221
winter sport	short	221
participates in	short	221
synchronized springboard	short	221
team event	short	221
race	short	221
gymnastics team competition	short	221
event	short	221
marathon	full day	222
decathlon	10 hours	222
winter games	february	222
summer games	2 weeks	222
winter games	2 weeks	222
gymnastics team competition	one day	222
gymnastics team competition	2 days	222
decathlon	2 days	222
event	one day	222
winter games	4 weeks	222
winter games	1 month	222
team event	one-day	222
event	multi-day	222
race	multi-day	222
modern pentathlon	1 day	222
gymnastics team competition	1 day	222
handball	60 minutes	222
event	single day	222
modern pentathlon	1 day	222
decathlon	two days	222
event	all-day	222
team event	all-day	222
summer games	28 days	222
summer sport	game	223
walk	hourly	223
gymnastics team competition	hours	223
triathlon	hours	223
marathon	hours	223
walk	hour	223
volleyball	game	223
summer games	days	223
modern pentathlon	day	223
walk	day	223
gymnastics team competition	days	223
triathlon	days	223
marathon	days	223
gymnastics team competition	minutes	223
summer games	weeks	223
individual event	instantaneous	224
giant slalom	multi-run	224
individual event	temporary	224
participates in	long-term	224
individual event	long-term	224
individual event	short-term	224
summer sport	seasonal	224
olympic sport	short	224
participates in	short-term	224
summer games	typically 2 weeks	225
summer games	usually 16 days	225
summer games	typically 16 days	225
marathon	typically 4-6 hours	225
marathon	up to 6 hours	225
synchronized springboard	typically 3 minutes	225
triathlon	typically 2-12 hours	225
summer games	few days	226
summer games	four years	226
individual event	lasting a few seconds	226
gymnastics team competition	1-2 hours	226
gymnastics team competition	multiple days	226
marathon	several hours	226
participates in	prolonged	226
modern pentathlon	approximately 2 hours	226
event	multiple days	226
summer games	several days	226
winter games	two weeks	226
summer games	two weeks	226
winter games	2-3 weeks	226
decathlon	multiple hours	226
walk	daily	226
olympic sport	long	226
decathlon	ten	226
synchronized platform	conflict resolution	227
mixed team	communication	227
marathon	pain management	227
mixed team	conflict resolution	227
mixed team	conflict resolution	227
mixed team	trust building	227
individual	experiencing	228
individual	emotions	228
individual	emotions	228
individual	feelings	228
individual	moods	228
individual	feeling	228
individual	can be optimistic	229
individual	happy	229
individual	can be sad	229
individual	can be angry	229
individual	can be happy	229
individual	can be introverted	229
individual	fearful	230
individual	angry	230
individual	sad	230
windsurfer	fear	230
individual	hopeful	230
individual	sad	231
individual	happy	231
individual	angry	231
individual	can feel sadness	232
individual	can feel happy	232
individual	can feel love	232
individual	can feel sad	232
individual	can feel angry	232
individual	can feel happiness	232
individual	can experience joy	232
individual	can feel emotions	232
individual	can feel scared	232
pursuit	anticipation	233
pursuit	excitement	233
pursuit	excitement	233
windsurfer	excitement	233
diving	lake	234
sailing	sea	234
skiff	sea	234
race	water	234
sailing	river	234
heavyweight dinghy	water	234
skiff	water	234
heavyweight dinghy	lake	234
heavyweight dinghy	sea	234
windsurfer	lake	234
skiff	lake	234
sailing	ocean	234
swimmer	lake	234
windsurfer	ocean	234
diving	ocean	234
swimmer	ocean	234
windsurfer	river	234
sailing	river	234
diving	saltwater	234
diving	freshwater	234
olympic sport	water	234
aquatics	water	234
sailing	lake	234
hockey	outdoor	235
participates in	indoor	235
race	indoor	235
women's team	indoor	235
springboard	outdoor	235
race	outdoors	235
cycling	outdoors	235
weightlifting	outdoors	235
trampoline	outdoor	235
downhill	outdoors	235
aquatics	water temperature	235
women's team	online	235
downhill	forest	235
cross country skiing	forest	235
downhill	nature	235
downhill	road	235
cycling	road	235
race	road	235
race	outdoor	235
participates in	outdoor	235
marathon	outdoor	235
women's team	outdoor	235
participates in	online	235
pursuit	obstacle	236
hurdles	competition	236
athletics	competition	236
participates in	competitive	236
pursuit	opportunity	236
pursuit	competition	236
balance beam	competition arena	236
pursuit	competitive	236
cycling	trail	237
diving	pool	237
cross country skiing	trail	237
race	trail	237
downhill	trail	237
marathon	trail	237
women's team	field	237
balance beam	gym	237
weightlifting	gym	237
women's team	gym	237
participates in	field	237
swimmer	pool	237
weightlifting	home	237
equestrian	pony	238
equestrian	horse	238
equestrian	donkey	238
equestrian	pony	238
wrestling	gloves	239
skiing	gloves	239
cycling track	gloves	239
cycling	gloves	239
fencing	gloves	239
bobsleigh	gloves	239
hockey	gloves	239
judo	gloves	239
equestrian	riding boots	239
cycling	tires	239
men's team	shoes	239
bobsleigh	pants	239
alpine combined	boots	239
snowboard	boots	239
ski jumping	boots	239
alpine skiing	boots	239
snowboard cross	boots	239
skiing	boots	239
giant slalom	boots	239
freestyle skiing	boots	239
super g	boots	239
cross country skiing	boots	239
bobsleigh	safety gear	239
cycling	safety gear	239
skeet	shooting glasses	239
speed skating	gloves	239
alpine combined	boots	239
taekwondo	gloves	239
figure skating	gloves	239
luge	gloves	239
walk	clothing	239
taekwondo	shoes	239
handball	gloves	239
tennis	shoes	239
wrestling freestyle	shoes	239
cycling	shoes	239
walk	shoes	239
race	shoes	239
handball	shoes	239
women's team	shoes	239
downhill	shoes	239
walk	accessories	239
taekwondo	footwear	239
athletics	shoes	239
downhill	footwear	239
wrestling freestyle	headgear	239
bobsleigh	jackets	239
wrestling	boot	239
cross country skiing	boot	239
taekwondo	padding	239
cycling track	padding	239
trampoline	padding	239
balance beam	padding	239
triple jump	spikes	239
snowboard	gloves	239
winter sport	gloves	239
walk	footwear	239
walk	backpack	240
speed skating	protective gear	240
luge	protective gear	240
freestyle skiing	helmet	240
sailing	life jacket	240
bobsleigh	helmet	240
snowboard cross	helmet	240
taekwondo	mouthguard	240
ski jumping	ski suit	240
sailing	compass	240
winter sport	helmets	240
fencing	foam sword	240
alpine combined	helmets	240
figure skating	padded suit	240
cycling	helmet	240
skating	helmets	240
super g	helmets	240
freestyle skiing	helmets	240
bobsleigh	helmets	240
speed skating	helmets	240
race	helmet	240
super g	box	240
skating	helmet	240
synchronized swimming	goggles	240
skiing	helmet	240
cycling	helmet	240
aquatics	life jacket	240
sailing	life jacket	240
equestrian	riding helmet	240
mass start	warm clothing	240
diving	mask	240
fencing	mask	240
skiing	goggles	240
water polo	goggles	240
freestyle skiing	goggles	240
race	mask	240
backstroke	goggles	240
cycling	wearing helmet	240
bobsleigh	crash helmet	240
equestrian	helmet	240
snowboard	helmet	240
figure skating	helmet	240
cycling track	helmet	240
luge	helmet	240
speed skating	helmet	240
hockey	helmet	240
swimmer	goggles	240
skeet	skeet shooting	241
skeet	skeet launcher	241
skeet	clay target thrower	241
skeet	skeet shooters	241
skeet	skeet machine	241
skeet	skeet gun	241
beach volleyball	ball	242
hammer throw	ball	242
athlete	ball	242
volleyball	ball	242
rhythmic gymnastics	ball	242
water polo	ball	242
handball	ball	242
indoor volleyball	ball	242
tennis	ball	242
windsurfer	board	242
summer sport	ball	242
olympic sport	ball	242
bobsleigh	ice	242
ice dancing	ice	242
mass start	ice	242
uneven bars	mat	242
skating	board	242
rhythmic gymnastics	ball	242
tennis	court	242
indoor volleyball	court	242
athletics	ball	242
olympic sport	bats	242
tennis	tennis ball	242
hammer throw	heavy ball	242
hockey	puck	242
athletics	balls	242
team event	balls	242
rhythmic gymnastics	balls	242
all round	ball	242
summer sport	bat	242
high jump	mat	242
taekwondo	mat	242
floor exercise	mat	242
women's team	balls	242
wrestling freestyle	mat	242
wrestling	mat	242
summer sport	bat	242
hockey	stick	242
archery	string	242
trampoline	mat	242
gymnast	mat	242
artistic gymnastics	mat	242
judo	mat	242
gymnastics team competition	mat	242
gymnastics team competition	vaulting table	243
gymnastics team competition	vaulting table	243
artistic gymnastics	vaulting table	243
pommel horse	for vaulting	243
pole vault	vaulting box	243
gymnastics team competition	spring floor	243
floor exercise	vaulting horse	243
cycling track	indoor velodromes	244
cycling track	cycling stadiums	244
long jump	sprint start	244
cycling track	velodrome	244
cycling track	velodrome	244
alpine combined	slalom skis	245
giant slalom	slalom skis	245
giant slalom	requires specialized skis and boots	245
nordic combined	skis boots	245
giant slalom	skis	245
alpine combined	skis	245
mass start	cross-country skis	245
nordic combined	cross-country skis	245
nordic combined	jumping skis	245
nordic combined	ski jumping skis	245
giant slalom	skis	245
biathlon	ski	245
cross country skiing	skis	245
nordic combined	skis	245
nordic combined	ski	245
freestyle skiing	skis	245
alpine combined	skis	245
giant slalom	skis	245
super g	skis	245
ski jumping	skis	245
mass start	skis	245
winter sport	skis	245
alpine skiing	skis	245
moguls	skis	245
skiing	skis	245
olympic sport	skis	245
biathlon	skis	245
downhill	skis	245
winter games	skis	245
triple jump	running shoes	246
marathon	sports clothes	246
long jump	athletic shoes	246
triple jump	athletic shoes	246
walk	sunscreen	246
marathon	running clothes	246
aquatics	water shoes	246
beach volleyball	shoes	246
athletics	running shoes	246
athletics	track shoes	246
triathlon	running shoes	246
marathon	running shoes	246
long jump	running shoes	246
modern pentathlon	running shoes	246
marathon	water bottle	246
walk	water bottle	246
cycling	cycling shoes	246
race	tracksuit	246
taekwondo	martial arts uniform	246
track and field	running shoes	246
parallel bars	gym equipment	247
pommel horse	gym equipment	247
pommel horse	exercise	247
pommel horse	gym	247
parallel bars	gym	247
horizontal bar	gym equipment	247
parallel bars	exercise	247
parallel bars	gym	247
horizontal bar	gym equipment	247
parallel bars	gym equipment	247
parallel bars	fitness	247
parallel bars	exercise machine	247
parallel bars	exercise machine	247
badminton	shuttlecock	248
olympic sport	rackets	248
olympic sport	paddles	248
badminton	shuttlecock	248
summer sport	paddle	248
olympic sport	paddle	248
beach volleyball	racket	248
badminton	racket	248
team event	rackets	248
skating	paddle	248
tennis	tennis racket	248
tennis	racket	248
summer sport	racket	248
indoor volleyball	racket	248
olympic sport	racket	248
athletics	racket	248
beach volleyball	racket	248
volleyball	racket	248
athlete	racket	248
summer sport	racket	248
badminton	badminton racket	248
badminton	racket	248
cycling	bicycle	249
downhill	bicycle	249
triathlon	bicycle	249
mass start	bicycle	249
cycling track	bicycle	249
mass start	mountain bike	249
triathlon	bike	249
downhill	bike	249
cycling	bike	249
summer sport	bike	249
race	bike	249
mass start	road bike	249
olympic sport	bike	249
gymnastics team competition	springboard	250
balance beam	springboards	250
gymnast	springboard	250
artistic gymnastics	springboard	250
floor exercise	springboard	250
synchronized springboard	springboard	250
gymnast	springboard	250
synchronized springboard	springboard	250
water polo	water polo ball	251
handball	handball	251
indoor volleyball	volleyball court	251
beach volleyball	volleyball	251
indoor volleyball	volleyball	251
beach volleyball	volleyball	251
long jump	track surface	252
high jump	pit	252
track and field	turf	252
marathon	track	252
track and field	field	252
athletics	field	252
athletics	track	252
track and field	track	252
hammer throw	track	252
triple jump	track	252
gymnast	floor	252
long jump	track	252
weightlifting	barbell	253
weightlifting	dumbbells	253
weightlifting	kettlebell	253
weightlifting	kettlebells	253
parallel bars	arm workout	253
weightlifting	dumbbell	253
nordic combined	skates	254
ice dancing	ice skates	254
winter sport	hockey stick	254
mass start	speed skates	254
olympic sport	skates	254
skating	skates	254
biathlon	skates	254
hockey	skates	254
winter sport	skates	254
ice dancing	skates	254
figure skating	skates	254
winter sport	figure skates	254
winter games	figure skates	254
winter games	ice skates	254
winter sport	ice skates	254
ice dancing	ice skates	254
speed skating	skates	254
gymnastics team competition	floor exercise	255
artistic gymnastics	floor exercise	255
gymnast	floor exercise	255
gymnastics team competition	floor exercise equipment	255
gymnastics team competition	floor exercise	255
walk	music	256
ice dancing	music	256
cycling	pedals	256
ice dancing	music	256
artistic gymnastics	balance beam	257
gymnastics team competition	balance beam	257
gymnast	balance beam	257
hammer throw	circular weight	257
horizontal bar	balance beam	257
artistic gymnastics	balance beam	257
gymnastics team competition	balance beam	257
gymnast	balance beam	257
athletics	treadmill	258
artistic gymnastics	trampoline	258
triple jump	jumping pit	258
long jump	trampoline	258
nordic combined	jumping ski	258
track and field	treadmill	258
trampoline	trampoline	258
long jump	jumping board	258
track and field	jumping pit	258
long jump	jumping shoes	258
nordic combined	jumping hill	258
ski jumping	jumping hill	258
nordic combined	jumping equipment	258
athletics	jumping spikes	258
synchronized springboard	diving board	258
high jump	landing pit	258
triple jump	jumping mat	258
triple jump	jumping shoes	258
fencing	foil	259
fencing	foil	259
floor exercise	resilite	259
team event	boards	259
beach volleyball	sand	259
fencing	foils	259
athletics	jumping hurdles	260
athletics	hurdles	260
track and field	hurdles	260
track and field	starting blocks	260
long jump	long jump pit	260
high jump	jumping over a bar	260
long jump	measuring tape	260
triple jump	measuring tape	260
track and field	jumping hurdles	260
high jump	high jump bar	260
nordic combined	skate	261
nordic combined	ski poles	261
winter games	snowboards	261
nordic combined	ski jumping equipment	261
mass start	snowshoes	261
moguls	snowboard boots	261
windsurfer	windsurfing board	261
alpine combined	snowboard	261
moguls	snowboard	261
giant slalom	skiing equipment	261
skiing	snowboard	261
snowboard cross	snowboard	261
winter sport	snowboard	261
alpine combined	snowboard	261
cycling	cycling shoes	261
moguls	snowboard bindings	261
skeet	shooting trap	262
skeet	shooting clay targets	262
biathlon	shooting range	262
skeet	throwing clay targets	262
skeet	trap shooting	262
skeet	shooting range	262
biathlon	target shooting	262
skeet	clay pigeon shooting	262
skeet	shooting clay	262
skeet	clay target	262
skeet	clay targets	262
skeet	shooting clay targets	262
sailing	mast	263
windsurfer	mast	263
synchronized springboard	platform	263
windsurfer	masts	263
keelboat	single mast	263
sailing	anchor	263
aerials	on mast	263
sailing	rigging	263
skiff	single mast	263
athletics	javelin	264
athletics	throwing discus	264
javelin throw	javelin	264
track and field	javelin	264
athletics	discus	264
athletics	shot put	264
track and field	shot put	264
track and field	discus	264
hammer throw	throwing hammer	264
equestrian	horse bit	265
equestrian	bridle	265
equestrian	horse saddle	265
equestrian	horse bridle	265
equestrian	horse reins	265
race	horse	265
modern pentathlon	horse	265
pommel horse	horse	265
equestrian	horse	265
equestrian	horse whip	265
rapid fire pistol	civilian	266
wrestling	holds	266
trap	human	266
men's team	socks	266
ski jumping	inrun	266
pairs	phone and case	266
water polo	cap	266
bobsleigh	driver	266
cycling track	tartan	266
taekwondo	belt	266
athlete	glove	266
judo	belt	266
skiing	jacket	266
walk	hat	266
wrestling freestyle	singlet	266
judo	gi	266
artistic gymnastics	release	266
wrestling	ring	266
bobsleigh	jacket	266
pole vault	box	266
wrestling	uniform	266
taekwondo	uniform	266
fencing	plastron	266
gymnast	ring	266
gymnastics team competition	spring floor	267
floor exercise	tumbling	267
gymnastics team competition	tumbling track	267
artistic gymnastics	tumbling	267
gymnast	tumbling mat	267
pommel horse	for tumbling	267
artistic gymnastics	tumbling equipment	267
javelin throw	throwing disc	268
hammer throw	throwing style	268
hammer throw	throwing circle	268
javelin throw	throwing plate	268
track and field	throwing cage	268
javelin throw	throwing board	268
javelin throw	throwing implement	268
handball	scored by throwing	268
javelin throw	throwing stick	268
long jump	sand pit	269
triple jump	sand pit	269
long jump	sandpit	269
keelboat	sail plan	270
sailing	boat	270
race	car	270
windsurfer	sail	270
sailing	sail	270
sailing	sail	270
sailing	yacht	270
sailing	sailboat	270
skiff	multiple sails	270
olympic sport	swim	270
handball	small	270
synchronized swimming	pool	270
sailing	boat	270
beach volleyball	sand-digging	270
sailing	kayak	270
gymnastics team competition	apparatus	271
artistic gymnastics	apparatus	271
hammer throw	handle	271
weightlifting	machines	271
team event	computers	271
weightlifting	machine	271
wrestling	holds	271
fencing	epee	272
fencing	épée	272
fencing	rapiers	272
fencing	epee	272
fencing	fencing sword	272
modern pentathlon	fencing sword	272
fencing	fencing mask	272
fencing	epee	272
fencing	fencing glove	272
figure skating	blade	273
olympic sport	bow	273
archery	bow	273
windsurfer	harness	273
modern pentathlon	rifle	273
biathlon	rifle	273
olympic sport	arrow	273
archery	arrow	273
skeet	shooting gun	273
modern pentathlon	watch	273
skating	blade	273
figure skating	guard	273
hammer throw	hammer	273
skeet	shotgun	273
modern pentathlon	pistol	273
archery	quiver	273
cycling	saddle	273
equestrian	saddle	273
rhythmic gymnastics	maces	273
cycling	chain	273
track and field	hammer	273
fencing	sword	273
biathlon	gun	273
biathlon	ammos	273
bobsleigh	sleigh	274
olympic sport	bobsled	274
luge	single-person sled	274
luge	luge sled	274
mass start	luge sled	274
winter sport	sledge	274
bobsleigh	sled	274
bobsleigh	sled	274
luge	small sled	274
bobsleigh	sled	274
aquatics	snorkeling	275
synchronized springboard	diving gear	275
swimmer	fins	275
diving	fins	275
synchronized swimming	fins	275
diving	snorkel	275
diving	snorkeling mask	275
aquatics	snorkeling mask	275
diving	scuba gear	275
aquatics	scuba gear	275
diving	snorkeling gear	275
javelin throw	runway	276
triple jump	requires a runway	276
long jump	landing area	276
triple jump	requires a takeoff board	276
triple jump	requires a pit area	276
gymnastics team competition	bars	277
skating	sticks	277
gymnast	bar	277
artistic gymnastics	bar	277
biathlon	shells	277
parallel bars	bar	277
uneven bars	bars	277
gymnast	bars	277
taekwondo	mats	277
gymnast	bars	277
parallel bars	bars	277
judo	mats	277
balance beam	mats	277
wrestling	mats	277
uneven bars	bars	277
parallel bars	bars	277
artistic gymnastics	bars	277
race	swimsuit	278
triathlon	swimsuit	278
water polo	swimsuit	278
summer sport	swimsuit	278
diving	wetsuit	278
backstroke	swimsuit	278
rhythmic gymnastics	specific costumes	278
women's team	uniforms	278
synchronized swimming	swimsuit	278
swimmer	swimsuit	278
summer sport	swimwear	278
synchronized swimming	swimsuits	278
synchronized swimming	flippers	278
marathon	hydration	278
modern pentathlon	swim goggles	278
triathlon	swim goggles	278
water polo	swim goggles	278
swimmer	swim goggles	278
ice dancing	costume	278
diving	flippers	278
swimmer	flippers	278
summer sport	swim goggles	278
handball	net	279
hockey	net	279
vault	combination	279
olympic sport	run	279
biathlon	target	279
archery	target	279
badminton	net	279
tennis	with net	279
beach volleyball	net	279
volleyball	net	279
indoor volleyball	net	279
handball	goal	279
track and field	shot	279
bobsleigh	team	279
tennis	net	279
air rifle	high-powered	279
luge	steering bar	280
luge	no brakes	280
bobsleigh	brake	280
luge	steering system	280
cycling	handlebars	280
luge	steering handles	280
sailing	rudder	280
taekwondo	shin guards	281
wrestling freestyle	shinguards	281
cycling	knee pads	281
skating	knee pads	281
speed skating	knee pads	281
beach volleyball	knee pads	281
cycling	padded gloves	281
skating	pads	281
pommel horse	leg supports	281
cycling	knee pads	281
fencing	gauntlets	281
figure skating	pads	281
speed skating	pads	281
speed skating	elbow pads	281
cycling track	padded gloves	281
rhythmic gymnastics	club	282
rhythmic gymnastics	club	282
rhythmic gymnastics	clubs	282
rhythmic gymnastics	clubs	282
snowboard	board with bindings	283
nordic combined	bindings	283
super g	bindings	283
cross country skiing	bindings	283
freestyle skiing	bindings	283
alpine skiing	bindings	283
ski jumping	bindings	283
moguls	bindings	283
alpine combined	bindings	283
giant slalom	bindings	283
giant slalom	bindings	283
snowboard	compatible with boots	283
giant slalom	bindings	283
alpine combined	bindings	283
skiing	bindings	283
snowboard cross	bindings	283
giant slalom	poles	284
cross country skiing	poles	284
alpine combined	poles	284
skiing	poles	284
ski jumping	poles	284
alpine skiing	poles	284
super g	poles	284
mass start	poles	284
trap	ropes	284
giant slalom	poles	284
pole vault	pole	284
athletics	pole	284
track and field	pole	284
sailing	ropes	284
rhythmic gymnastics	ropes	284
wrestling	ropes	284
giant slalom	poles	284
wrestling	ring	285
gymnast	beam	285
gymnast	vault	285
gymnastics team competition	vault	285
gymnast	beam	285
artistic gymnastics	beam	285
gymnastics team competition	beam	285
summer sport	ball	286
rhythmic gymnastics	hoop	286
rhythmic gymnastics	hoop	286
rhythmic gymnastics	hoops	286
rhythmic gymnastics	balls	286
gymnastics team competition	mat	286
wrestling	mat	286
gymnast	mat	286
rhythmic gymnastics	hoops	286
rhythmic gymnastics	ribbons	287
rhythmic gymnastics	ribbon	287
rhythmic gymnastics	ribbon	287
rhythmic gymnastics	ribbons	287
rhythmic gymnastics	rhythmic apparatus	288
ice dancing	dance dress	288
rhythmic gymnastics	rhythmics apparatus	288
rhythmic gymnastics	rhythmics apparatus	288
swimmer	sprint	289
race	sprint	289
biathlon	sprint	289
speed skating	sprint	289
olympic sport	sprint	289
biathlon	sprint	289
race	sprint	289
athletics	sprint	289
cross country skiing	sprints	289
participates in	game	290
marathon	competition	290
bobsleigh	competition	290
synchronized springboard	competitive event	290
high jump	competition	290
ice dancing	competing	290
race	monthly	290
fencing	training session	290
synchronized swimming	competition	290
wrestling	competition	290
pole vault	competition	290
alpine combined	competition	290
long jump	competition	290
swimmer	competition	290
race	competition	290
ski jumping	competition	290
tennis	competition	290
synchronized springboard	competition	290
cycling	competition	290
fencing	competition	290
participates in	competition	290
nordic combined	competition	290
individual event	competition	290
cycling	tour	290
summer games	competition	290
wrestling	competition	290
wrestling	tournament	290
participates in	tournament	290
synchronized springboard	competitive	290
triathlon	competitive	290
marathon	competitive	290
olympic sport	event	290
marathon	annual	290
race	annual	290
marathon	organized	290
mass start	competition	290
athlete	school game	290
wrestling freestyle	competition	290
team event	competition	290
event	competition	290
triathlon	competition	290
winter games	competition	290
rhythmic gymnastics	competition	290
men's team	competition	290
fencing	competition	290
indoor volleyball	competition	290
artistic gymnastics	competition	290
javelin throw	competition	290
synchronized springboard	diving	291
springboard	springboard diving	291
synchronized springboard	team diving	291
synchronized springboard	synchronized swimming	291
synchronized springboard	synchronized diving	291
synchronized springboard	simultaneous	291
synchronized springboard	competitive diving	291
synchronized springboard	platform	291
synchronized springboard	synchronized	291
synchronized springboard	divers perform synchronized routine	291
synchronized platform	synchronized swimming	291
equestrian	horse race	292
equestrian	horse show	292
heavyweight dinghy	regatta	292
equestrian	horse racing	292
equestrian	horse show	292
equestrian	horse showing	292
equestrian	horse jumping	292
equestrian	horse show	292
equestrian	horse competition	292
equestrian	horse competition	292
synchronized springboard	world championship	293
medal winners	world championship	293
super g	world championship	293
synchronized swimming	world championship	293
race	world championship	293
speed skating	world championship	293
beach volleyball	world championship	293
bobsleigh	world championship	293
snowboard cross	world championship	293
tennis	grand slam	293
bobsleigh	championship	293
race	championship	293
bobsleigh	national championship	293
speed skating	national championship	293
gymnastics team competition	world championship	293
triple jump	held at the world championships	293
long jump	world championship	293
high jump	world championship event	293
cycling track	world championship	293
javelin throw	world championships	293
floor exercise	world championships	293
medal winners	world championships	293
cycling track	world championships	293
hammer throw	world championships	293
mass start	world championships	293
athlete	professional game	293
wrestling freestyle	world championships	293
alpine combined	world championship event	293
long jump	world championship event	293
pole vault	world championship	293
mass start	world championship event	293
floor exercise	national championships	293
wrestling freestyle	national championships	293
javelin throw	national championships	293
wrestling	championships	293
triple jump	running	294
biathlon	pursuit	294
race	track	294
bobsleigh	track	294
athletics	running	294
marathon	running	294
long jump	running	294
track and field	running	294
cycling	racing	295
marathon	race	295
mass start	racing	295
sailing	racing	295
wrestling	tournaments	295
archery	tournaments	295
cycling	ride	295
snowboard cross	racing	295
mass start	racing	295
cycling track	racing	295
race	grand prix	295
skiing	racing	295
race	road	295
windsurfer	racing	295
dinghy	racing	295
equestrian	horse racing	295
heavyweight dinghy	racing	295
cycling	distance	295
keelboat	racing	295
floor exercise	olympics	296
giant slalom	winter games	296
athlete	olympics	296
wrestling freestyle	olympics	296
swimmer	olympics	296
race	olympics	296
medal winners	olympics	296
ski jumping	winter games	296
hammer throw	summer olympics	296
uneven bars	olympic games	296
