concept	property	cluster_label
downhill	skiing	206
moguls	downhill skiing	206
downhill	snowboarding	206
giant slalom	requires specialized skis and boots	206
moguls	snowboard bindings	206
downhill	skis	206
freestyle skiing	skis	206
nordic combined	ski poles	206
olympic sport	bobsled	206
moguls	freestyle skiing	206
alpine combined	skis	206
alpine skiing	skis	206
ski jumping	skis	206
mass start	skis	206
olympic sport	skis	206
nordic combined	skis boots	206
cross country skiing	skis	206
nordic combined	skis	206
super g	skis	206
nordic combined	ski	206
nordic combined	ski jumping skis	206
nordic combined	jumping ski	206
biathlon	ski	206
winter games	snowboards	206
moguls	snowboard boots	206
giant slalom	slalom skis	206
ski jumping	ski suit	206
nordic combined	ski jumping equipment	206
moguls	freestyle skiers	206
giant slalom	skis	206
moguls	snowboard	206
nordic combined	jumping skis	206
winter sport	bobsleigh	206
mass start	bobsleigh	206
snowboard	riding snow	206
snowboard	riding down snow	206
snowboard	riding on snow	206
mass start	cross-country skis	206
moguls	snowboarding	206
nordic combined	cross-country skis	206
alpine combined	slalom skis	206
skiing	snowboard	206
snowboard cross	snowboard	206
artistic gymnastics	tumbling	207
artistic gymnastics	tumbling	207
floor exercise	tumbling passes with twists	207
trampoline	bouncing	207
floor exercise	cartwheel	207
gymnast	tumbling	207
floor exercise	tumbling passes	207
artistic gymnastics	tumbling passes	207
floor exercise	tumbling passes	207
floor exercise	tumbling passes	207
rhythmic gymnastics	tumbling	207
artistic gymnastics	tumbling	207
floor exercise	tumbling	207
pommel horse	for tumbling	207
trampoline	high bounce	207
uneven bars	swings	207
rhythmic gymnastics	clubs	208
men's team	club	208
rhythmic gymnastics	club	208
rhythmic gymnastics	club	208
rhythmic gymnastics	clubs	208
archery	string	209
rhythmic gymnastics	ribbon	209
rhythmic gymnastics	ribbon	209
rhythmic gymnastics	ribbons	209
rhythmic gymnastics	ribbons	209
gymnast	beam	210
fencing	plastron	210
gymnastics team competition	beam	210
artistic gymnastics	beam	210
gymnast	beam	210
gymnast	floor	211
gymnastics team competition	spring floor	211
gymnastics team competition	spring floor	211
rhythmic gymnastics	hoops	212
rhythmic gymnastics	hoops	212
rhythmic gymnastics	hoop	212
rhythmic gymnastics	hoop	212
archery	target ring	212
cycling track	skating	213
figure skating	skates	213
winter games	figure skates	213
ice dancing	ice skates	213
skating	skates	213
ice dancing	ice skates	213
winter games	ice skates	213
nordic combined	skate	213
winter sport	ice skates	213
ice dancing	ice rink	213
nordic combined	skates	213
olympic sport	skates	213
speed skating	skates	213
biathlon	skates	213
winter sport	hockey stick	213
winter sport	figure skates	213
ice dancing	skates	213
hockey	skates	213
mass start	speed skates	213
hockey	puck	213
winter sport	skates	213
synchronized springboard	synchronized diving	214
synchronized springboard	competitive diving	214
synchronized platform	synchronized swimming	214
synchronized springboard	divers perform synchronized routine	214
synchronized springboard	fina event	214
synchronized platform	synchronized dance routine	214
synchronized springboard	synchronized swimming	214
synchronized springboard	team diving	214
winter sport	olympics	215
biathlon	olympic games	215
speed skating	olympic	215
cycling track	olympic	215
swimmer	olympic	215
super g	olympic	215
synchronized swimming	olympic	215
luge	olympic sport	215
giant slalom	olympic sport	215
bobsleigh	olympic	215
archery	olympic	215
nordic combined	olympic games	215
nordic combined	olympic sport	215
swimmer	olympic level	215
winter games	olympic stadium	215
summer games	olympic stadium	215
rhythmic gymnastics	olympic	215
triathlon	olympic	215
archery	olympic games	215
winter sport	yes	215
alpine combined	yes	215
olympic sport	summer games	215
hammer throw	commonly held at olympics	215
giant slalom	olympic competition	215
track and field	olympic games	215
athletics	olympics	215
figure skating	olympics	215
hammer throw	olympic games	215
long jump	olympic games	215
ski jumping	olympic games	215
wrestling freestyle	olympic games	215
floor exercise	olympic games	215
mass start	olympic games	215
handball	olympic games	215
ice dancing	olympic games	215
decathlon	olympic games	215
summer games	international olympic committee	215
gymnast	olympic games	215
synchronized springboard	olympic games	215
mass start	olympic sport	215
long jump	olympic sport	215
hammer throw	olympic sport	215
bobsleigh	olympic sport	215
athletics	olympic games	215
wrestling freestyle	olympic games	215
javelin throw	olympic sport	215
alpine skiing	olympic sport	215
handball	olympic games	215
swimmer	olympic games	215
indoor volleyball	olympics	215
high jump	olympics	215
ski jumping	olympics	215
luge	olympics	215
athletics	olympics	215
alpine skiing	olympics	215
giant slalom	olympic event	215
hammer throw	olympic event	215
uneven bars	olympic event	215
wrestling freestyle	olympic games	215
women's team	olympics	215
track and field	olympics	215
swimmer	olympics	215
ice dancing	olympics	215
hammer throw	olympics	215
speed skating	olympics	215
triple jump	olympics	215
high jump	since 1912	215
swimmer	olympic games	215
artistic gymnastics	olympics	215
long jump	olympic games	215
archery	olympic	215
fencing	olympic games	215
freestyle skiing	olympic games	215
synchronized swimming	olympic games	215
winter games	olympic village	215
summer games	olympic city	215
biathlon	yes	215
uneven bars	olympic games	215
alpine skiing	olympic games	215
super g	olympic games	215
hammer throw	olympic games	215
winter sport	olympic games	215
high jump	olympic games	215
snowboard cross	olympic event	215
hammer throw	summer olympics	215
equestrian	olympic games	215
snowboard cross	olympic games	215
figure skating	olympics	215
winter sport	olympics	215
speed skating	olympics	215
judo	olympic games	215
ice dancing	olympic games	215
bobsleigh	olympic event	215
alpine combined	olympics	215
long jump	olympic event	215
giant slalom	olympic event	215
ski jumping	olympic games	215
triple jump	olympic games	215
freestyle skiing	olympic games	215
javelin throw	olympic games	215
synchronized springboard	olympic event	215
mass start	olympic event	215
gymnastics team competition	olympic	215
winter sport	no	215
freestyle skiing	olympic games	215
javelin throw	olympic games	215
triathlon	olympic games	215
cycling	olympics	215
judo	olympics	215
snowboard cross	olympic event	215
giant slalom	olympic sport	215
nordic combined	olympic level	215
race	olympics	215
medal winners	olympics	215
pole vault	olympic games	215
modern pentathlon	since 1912	215
winter games	olympic	215
summer games	olympic	215
uneven bars	olympic games	215
medal winners	olympic games	215
hammer throw	olympic event	215
javelin throw	olympic event	215
cycling track	olympics	215
triple jump	olympics	215
wrestling freestyle	olympics	215
gymnast	olympics	215
javelin throw	olympics	215
hammer throw	olympics	215
taekwondo	olympics	215
floor exercise	olympics	215
athlete	olympics	215
luge	olympic games	215
speed skating	olympic	215
ski jumping	olympic	215
pole vault	olympic	215
luge	individual event	215
summer sport	olympics	215
snowboard cross	olympics	215
summer games	olympic festival	215
freestyle skiing	olympics	215
ice dancing	olympics	215
luge	men's and women's	215
hammer throw	common in olympic games	215
gymnast	olympics	215
figure skating	olympic	215
synchronized springboard	olympic games	215
indoor volleyball	olympic games	215
women's team	olympics	215
javelin throw	olympics	215
summer games	olympic games	215
winter games	olympic games	215
snowboard cross	olympic	215
super g	olympic event	215
fencing	olympic sport	215
race	olympic	215
synchronized springboard	olympic	215
synchronized springboard	olympic sport	215
pole vault	olympic event	215
javelin throw	olympic event	215
alpine combined	olympic event	215
long jump	olympics	215
fencing	olympics	215
uneven bars	olympic games	215
pole vault	olympic sport	215
taekwondo	olympics	215
luge	olympic event	215
pole vault	olympic event	215
athlete	olympics	215
track and field	olympics	215
gymnast	olympics	215
pole vault	olympic competition	215
synchronized swimming	olympic games	215
speed skating	olympic event	215
heavyweight dinghy	olympics	215
wrestling	olympics	215
balance beam	olympic event	215
bobsleigh	olympics	215
summer games	olympic cycle	215
biathlon	since 1960	215
triple jump	held at the olympics	215
high jump	olympic event	215
luge	olympic	215
rhythmic gymnastics	team competitions	216
gymnastics team competition	team competition	216
figure skating	team events	216
marathon	team-based	216
olympic sport	individual event	216
gymnastics team competition	team all-around	216
rhythmic gymnastics	team events	216
biathlon	individual events	216
gymnastics team competition	team event	216
gymnastics team competition	team finals	216
rhythmic gymnastics	individual events	216
ski jumping	team event	216
biathlon	team events	216
ski jumping	team event	216
rhythmic gymnastics	team events	216
artistic gymnastics	team competition	216
luge	team event	216
olympic sport	team event	216
fencing	team competition	216
equestrian	horse competition	217
equestrian	horse show	217
equestrian	horse racing	217
equestrian	dressage	217
equestrian	horse jumping	217
modern pentathlon	equestrian	217
equestrian	horse racing	217
equestrian	horse show	217
equestrian	horse showing	217
equestrian	horse competition	217
equestrian	horse race	217
cycling	tour	218
cycling	ride	218
skiing	touring	218
cycling	tour	218
mass start	freestyle skiing	219
winter games	bobsleigh	219
super g	downhill skiing	219
biathlon	cross-country skiing	219
mass start	cross-country skiing	219
mass start	speed skating	219
mass start	luge	219
winter games	skiing	219
giant slalom	fastest event in alpine skiing	219
nordic combined	first ski jumping	219
nordic combined	second cross-country skiing	219
mass start	multiple skiers start simultaneously	219
giant slalom	alpine skiing	219
winter games	bobsleigh	219
mass start	classic skiing	219
winter games	skiing	219
winter games	snowboarding	219
nordic combined	ski jumping	219
mass start	bobsleigh	219
nordic combined	cross-country skiing	219
nordic combined	cross-country skiing	219
nordic combined	longer than ski jumping	219
nordic combined	ski jumping	219
mass start	biathlon	219
super g	speed skiing	219
track and field	long-distance running	220
marathon	long-distance running event	220
triathlon	10km run	220
race	marathon	220
marathon	road running	220
cycling	marathon	220
speed skating	marathon	220
olympic sport	marathon	220
athletics	marathon	220
summer games	marathon	220
athletics	marathon run	220
athletics	marathon	220
swimmer	marathon	220
cross country skiing	marathon	220
triple jump	running	220
athletics	marathon running	220
decathlon	1500m run	220
triathlon	running	220
race	marathon	220
mass start	marathon	220
olympic sport	marathon	220
triathlon	10 km run	220
swimmer	marathon	220
athlete	marathon	220
marathon	trail running	220
race	marathon	220
cycling	marathon	220
medal winners	marathon	220
luge	single run	220
olympic sport	marathon	220
cycling	marathon	220
cross country skiing	marathons	220
marathon	endurance event	220
track and field	running	220
modern pentathlon	running	220
olympic sport	sprint	220
speed skating	marathon	220
athletics	marathon	220
summer games	marathon	220
giant slalom	multi-run	220
athletics	marathon	220
cross country skiing	marathons	220
pole vault	vault	221
gymnast	vault	221
artistic gymnastics	vault	221
artistic gymnastics	vault	221
gymnast	vault	221
gymnastics team competition	vault	221
marathon	charity	222
race	cultural	222
marathon	organized by city	222
nordic combined	individual	222
synchronized springboard	mixed	222
race	monthly	222
marathon	organized	222
synchronized springboard	individual	222
cycling track	professional	222
individual event	public occasion	222
triathlon	local	222
summer games	outdoor venues	222
nordic combined	individual normal hill	223
alpine combined	slalom	223
nordic combined	team normal hill	223
alpine combined	slalom	223
super g	giant slalom	223
alpine combined	slalom	223
nordic combined	individual large hill	223
giant slalom	longer than slalom	223
alpine combined	combination of downhill and slalom skiing	223
giant slalom	more gates than slalom	223
alpine combined	combined downhill	223
super g	slalom	223
alpine combined	giant slalom	223
alpine skiing	slalom	223
alpine combined	alpine combined	223
alpine combined	giant slalom	223
alpine skiing	giant slalom	223
alpine combined	combined slalom	223
alpine combined	giant slalom	223
artistic gymnastics	balance beam	224
figure skating	compulsory figures	224
floor exercise	gymnastics event	224
gymnastics team competition	team vault	224
parallel bars	trampoline	224
uneven bars	rhythmic gymnastics	224
uneven bars	rhythmic gymnastics	224
parallel bars	gymnastics competition	224
balance beam	gymnastics competition	224
floor exercise	gymnastics competition	224
balance beam	gymnastics	224
balance beam	gymnastics meet	224
summer games	gymnastics	224
gymnastics team competition	team uneven bars	224
artistic gymnastics	balance beam	224
gymnast	balance beam	224
pommel horse	artistic gymnastics	224
floor exercise	artistic gymnastics	224
gymnast	trampoline	224
parallel bars	gymnastics routine	224
uneven bars	gymnastics championships	224
floor exercise	rhythmic gymnastics	224
floor exercise	trampoline	224
uneven bars	trampoline	224
uneven bars	women's artistic gymnastics	224
uneven bars	women's gymnastics	224
gymnastics team competition	balance beam	224
balance beam	to compete in gymnastics	224
gymnastics team competition	team balance beam	224
gymnast	artistic gymnastics	224
uneven bars	artistic gymnastics	224
gymnast	uneven bars	224
pommel horse	men's gymnastics	224
uneven bars	olympic gymnastics	224
gymnast	uneven bars	224
gymnast	rhythmic gymnastics	224
parallel bars	artistic gymnastics	224
uneven bars	gymnastics competition	224
uneven bars	olympic event	224
gymnast	balance beam	224
uneven bars	artistic gymnastics	224
balance beam	gymnastics competition	224
parallel bars	rhythmic gymnastics	224
floor exercise	gymnastics meet	224
artistic gymnastics	uneven bars	224
gymnastics team competition	uneven bars	224
gymnastics team competition	team floor	224
summer games	gymnastics	224
summer games	gymnastics	224
artistic gymnastics	uneven bars	224
synchronized springboard	synchronized	225
artistic gymnastics	individual all-around	225
gymnastics team competition	individual events	225
marathon	finish line	225
luge	individual event	225
figure skating	individual events	225
floor exercise	individual event	225
synchronized swimming	solo	225
figure skating	pairs	225
gymnastics team competition	all-around	225
ice dancing	pairs	225
participates in	sport	225
swimmer	short distance	225
hammer throw	indoor track	226
long jump	athletics	226
long jump	track and field	226
triple jump	track and field	226
javelin throw	track and field	226
high jump	track and field	226
summer games	track and field	226
long jump	track and field	226
decathlon	ten track and field events	226
marathon	running competition	226
pole vault	track and field	226
summer games	athletics	226
hammer throw	track event	226
summer games	track and field	226
olympic sport	decathlon	226
medal winners	track and field	226
hammer throw	athletics	226
triple jump	athletics	226
mass start	multiple athletes start simultaneously	226
decathlon	10-event track and field competition	226
hammer throw	track and field	226
hurdles	decathlon	226
decathlon	track and field	226
triple jump	held at track and field competitions	226
olympic sport	track	226
high jump	athletics	226
track and field	sprinting	226
triple jump	track and field event	226
long jump	track and field event	226
high jump	track and field event	226
race	track	226
athletics	track and field	226
javelin throw	athletic event	226
triple jump	part of decathlon	226
hammer throw	part of decathlon	226
javelin throw	olympic sport	226
decathlon	track and field	226
high jump	track and field	226
athletics	track and field	226
hammer throw	track and field	226
triple jump	part of decathlon	226
athlete	track and field	226
triple jump	athletic event	226
hurdles	track and field	226
pole vault	track and field	226
track and field	distance running	226
triple jump	held at track and field events	226
hammer throw	track and field	226
hurdles	track and field	226
high jump	track and field	226
javelin throw	track and field	226
athletics	track and field	226
javelin throw	distance event	226
bobsleigh	track	226
summer games	track and field	226
javelin throw	track and field	226
triple jump	track and field	226
decathlon	track and field	226
long jump	track and field	226
marathon	track running	226
cycling	olympics	227
snowboard cross	head-to-head racing	227
snowboard cross	race	227
snowboard cross	racing	227
cycling	racing	227
speed skating	500m	227
cross country skiing	sprints	227
marathon	race	227
giant slalom	timed	227
olympic sport	race	227
speed skating	team pursuit	227
snowboard cross	time trials	227
triathlon	cycling	227
biathlon	mass start	227
biathlon	racing	227
olympic sport	heats	227
cycling	distance	227
cross country skiing	sprint	227
cycling	sprint	227
alpine combined	speed event	227
swimmer	competition	228
artistic gymnastics	individual competition	228
freestyle skiing	x games	228
gymnastics team competition	event order	228
freestyle skiing	x games	228
high jump	competition	228
nordic combined	competition	228
wrestling	competition	228
marathon	competition	228
athlete	competition	228
bobsleigh	four-man	228
participates in	competition	228
fencing	competition	228
race	competition	228
swimmer	competition	228
long jump	competition	228
alpine combined	competition	228
alpine skiing	cup competitions	228
rhythmic gymnastics	timed	228
wrestling freestyle	individual competition	228
olympic sport	qualifying	228
decathlon	multi-event	228
snowboard cross	x games	228
cycling	competition	228
synchronized springboard	competition	228
alpine combined	technical event	228
ski jumping	competition	228
olympic sport	event	228
bobsleigh	competition	228
gymnastics team competition	individual event	228
wrestling	competition	228
marathon	competitive	228
winter games	competition	228
triathlon	competition	228
olympic sport	event	228
team event	competition	228
race	competitive	228
marathon	competitive	228
nordic combined	multiple rounds	228
rhythmic gymnastics	individual events	228
decathlon	long competition	228
snowboard cross	competition	228
snowboard cross	individual	228
tennis	competition	228
triathlon	competitive	228
synchronized springboard	competitive	228
event	competition	228
synchronized springboard	competitive event	228
snowboard cross	x games	228
participates in	competition	228
artistic gymnastics	competition	228
snowboard cross	x games event	228
marathon	competitive event	228
snowboard cross	competitive event	228
figure skating	short program	228
summer games	competition	228
individual event	competition	228
moguls	x games	228
mass start	competition	228
indoor volleyball	competition	228
fencing	competition	228
men's team	competition	228
rhythmic gymnastics	competition	228
pole vault	competition	228
wrestling freestyle	competition	228
artistic gymnastics	event finals	228
javelin throw	competition	228
horizontal bar	pull-ups	229
high jump	jumping over a bar	229
nordic combined	jumping	229
high jump	jumping event	229
athletics	jumping	229
track and field	jumping	229
track and field	hurdling	229
long jump	three jumps allowed	229
athletics	jumping	229
triple jump	hurdling	229
equestrian	show jumping	229
high jump	jumping	229
track and field	jumping	229
triple jump	jumping event	229
equestrian	jumping	229
hammer throw	world championships	230
fencing	world championships	230
wrestling	wwf	230
luge	world championships	230
snowboard cross	world championships	230
high jump	world championships	230
giant slalom	world championships	230
gymnastics team competition	world championship	230
medal winners	world championship	230
rhythmic gymnastics	world championships	230
judo	world championships	230
mass start	world championships	230
javelin throw	world championships	230
ice dancing	world championships	230
bobsleigh	world championships	230
alpine skiing	world championships	230
fencing	world championships	230
long jump	world championships	230
winter sport	world cup	230
freestyle skiing	x games	230
alpine skiing	world cup	230
alpine combined	world championships	230
modern pentathlon	world championships	230
decathlon	world championships	230
high jump	world championship event	230
speed skating	world championships	230
alpine skiing	national championships	230
triple jump	world championships	230
indoor volleyball	world championship	230
handball	world championship	230
artistic gymnastics	world championships	230
triple jump	world championships	230
track and field	world championships	230
super g	world championships	230
race	grand prix	230
wrestling freestyle	world championships	230
race	championship	230
cycling track	world championship	230
pole vault	world championship	230
long jump	world championship	230
decathlon	world championship event	230
triple jump	world championship event	230
winter sport	world championships	230
summer games	world championships	230
beach volleyball	olympics	230
tennis	olympics	230
freestyle skiing	world championships	230
snowboard cross	world championship	230
hammer throw	world championships	230
track and field	world championships	230
javelin throw	world championships	230
floor exercise	world championships	230
medal winners	world championships	230
cycling track	world championships	230
alpine skiing	world championships	230
tennis	grand slam	230
wrestling	championships	230
alpine combined	world championship event	230
long jump	world championship event	230
ski jumping	world cup	230
beach volleyball	world championships	230
javelin throw	world championships	230
athletics	world championships	230
bobsleigh	world championship	230
super g	world championship	230
synchronized swimming	world championship	230
triathlon	itu triathlon world championships	230
beach volleyball	world championship	230
bobsleigh	championship	230
bobsleigh	world championships	230
wrestling freestyle	world championships	230
figure skating	world championships	230
ski jumping	world championships	230
high jump	world championship event	230
race	world championship	230
speed skating	world championship	230
synchronized springboard	world championship	230
women's team	world cup	230
taekwondo	world championships	230
biathlon	world championships	230
freestyle skiing	world championships	230
ice dancing	world championships	230
pole vault	world championships	230
floor exercise	national championships	230
wrestling freestyle	national championships	230
javelin throw	national championships	230
athletics	world championships	230
long jump	world championships	230
gymnast	world championships	230
taekwondo	world championships	230
synchronized swimming	world championships	230
gymnast	world championships	230
luge	world championships	230
winter sport	world championships	230
mass start	world championship event	230
ski jumping	world championships	230
summer sport	world championships	230
synchronized swimming	world championships	230
figure skating	world championships	230
equestrian	world championships	230
speed skating	world championships	230
figure skating	national championship	230
javelin throw	world championships	230
swimmer	world championships	230
mass start	world championship	230
wrestling freestyle	world championships	230
freestyle skiing	world championships	230
wrestling	world championship	230
figure skating	world championship	230
wrestling	wwe	230
wrestling freestyle	national championships	230
ice dancing	world championships	230
hammer throw	world championships	230
archery	target shooting	231
archery	target shooting	231
archery	archery club	231
biathlon	shooting	231
biathlon	shooting practice	231
archery	field archery	231
biathlon	target shooting	231
high jump	testing explosive power	231
archery	3d archery	231
winter games	figure skating	232
olympic sport	figure skating	232
figure skating	pair skating	232
winter games	ice skating	232
ice dancing	ice rink	232
figure skating	free skate	232
figure skating	ice dance	232
ice dancing	performed on ice	232
mass start	multiple skaters start simultaneously	232
winter games	ice skating	232
ice dancing	outdoor rink	232
mass start	multiple skaters start at once	232
winter games	ice hockey	232
winter games	curling	232
track and field	shot put	233
decathlon	javelin throw	233
athletics	long jump	233
decathlon	discus throw	233
decathlon	shot put	233
decathlon	shot put	233
hurdles	long jump	233
track and field	shot put	233
decathlon	long jump	233
decathlon	javelin throw	233
athletics	shot put	233
athletics	shot put	233
track and field	shot put	233
track and field	discus	233
athletics	discus	233
hurdles	pentathlon	233
athletics	shot put	233
decathlon	discus throw	233
track and field	long jump	233
swimmer	sprint	234
decathlon	100m hurdles	234
decathlon	400m	234
biathlon	sprint	234
decathlon	110m hurdles	234
race	sprint	234
speed skating	individual sprint	234
decathlon	110 meters hurdles	234
decathlon	100m	234
athletics	sprinting	234
track and field	sprinting	234
speed skating	1500m	234
speed skating	1000m	234
athletics	distance running	234
athletics	100m dash	234
decathlon	1500m	234
track and field	100m dash	234
athletics	100m dash	234
decathlon	100m dash	234
decathlon	400m dash	234
speed skating	500m	234
decathlon	100 meters	234
decathlon	400m dash	234
speed skating	1500m	234
decathlon	400 meters	234
speed skating	1000m	234
biathlon	sprint	234
track and field	distance running	234
decathlon	1500m run	234
speed skating	sprint	234
decathlon	1500 meters	234
cross country skiing	sprints	234
trap	snare	235
trap	snare	235
trap	snare	235
trap	snare trap	235
trap	snare	235
pairs	shoes	236
pairs	shoes	236
beach volleyball	shoes	236
pairs	sneakers	236
men's team	shoes	236
pairs	shoes	236
pairs	shoes	236
walk	shoes	236
pairs	shoes	236
pairs	two shoes	236
pairs	keys	237
pairs	keys	237
pairs	socks	238
pairs	socks	238
pairs	shoes and socks	238
pairs	sock and foot	238
pairs	shoes and socks	238
pairs	socks	238
pairs	shoe and foot	238
men's team	socks	238
pairs	shoe and sock	238
archery	hunting	239
air pistol	hunting	239
skeet	hunters	239
pursuit	hunting	239
pursuit	hunting	239
aquatics	hunting	239
air rifle	hunting	239
taekwondo	trapping	239
archery	hunting	239
air rifle	hunting	239
taekwondo	traps	240
trap	mechanical trap	240
trap	rube goldberg trap	240
trap	spring trap	240
trap	human	240
trap	spring trap	240
trap	human trap	240
trap	spring-loaded with bait	240
trap	spring trap	240
trap	spring trap	240
trap	small animal	241
trap	large animal	241
trap	ambush	241
trap	bear trap	241
trap	animal trap	241
trap	bear trap	241
trap	bear trap	241
medal winners	inspiration to others	242
athlete	hero	242
medal winners	legendary	242
medal winners	local hero	242
medal winners	iconic	242
medal winners	local celebrity	242
athlete	inspiration	242
medal winners	worldwide recognition	242
medal winners	inspirational story	242
women's team	enthusiastic	243
women's team	motivated	243
women's team	supportive	243
women's team	loyal	243
athlete	fan	243
women's team	fans	243
women's team	passionate	243
giant slalom	bumps	244
moguls	small, rounded bumps on a ski run	244
cycling road	bumpy	244
cycling track	bumps	244
cycling road	bumps	244
moguls	large bumps	244
cycling road	pavement cracks	244
moguls	bumps	244
giant slalom	tunnels	245
cycling track	chicanes	245
moguls	gullies	245
moguls	gulches	245
cycling road	junctions	245
cycling road	potholes	245
rapid fire pistol	high-capacity magazine	246
air pistol	magazine	246
rapid fire pistol	high capacity magazine	246
rapid fire pistol	magazine	246
air pistol	magazine	246
trampoline	bouncy	247
pommel horse	bouncy	247
springboard	bouncy	247
trampoline	bouncy	247
pommel horse	springy	248
aquatics	scaly	248
trampoline	springy	248
trampoline	springy	248
trampoline	springy	248
springboard	springy	248
springboard	springy	248
trampoline	springy material	248
fencing	perimeter	249
fencing	barrier	249
trampoline	enclosures	249
horizontal bar	partitioning space	249
fencing	physical barrier	249
fencing	partition	249
trampoline	enclosure	249
hurdles	barrier	249
trampoline	springy surface	250
springboard	springy surface	250
springboard	springy surface	250
pommel horse	springy surface	250
trampoline	springy	250
balance beam	springy surface	250
springboard	non-slip surface	250
keelboat	flat bottom	251
heavyweight dinghy	sturdy hull	251
heavyweight dinghy	strong hull	251
keelboat	hull	251
skiff	narrow hull	251
dinghy	single hull	251
keelboat	long hull	251
heavyweight dinghy	heavy keel	251
heavyweight dinghy	strong keel	251
keelboat	v-shaped	251
skiff	shallow draft	251
dinghy	easy to carry	252
dinghy	easy to handle	252
dinghy	easy to transport	252
skiff	easy to handle	252
air pistol	easy to carry	252
skiff	easy to handle	252
air pistol	compact	252
dinghy	small engine	252
pommel horse	has a raised seat	253
heavyweight dinghy	comfortable seating	253
pommel horse	seat	253
keelboat	sturdy	254
heavyweight dinghy	sturdy	254
heavyweight dinghy	sturdy	254
hurdles	rigid	254
heavyweight dinghy	sturdy	254
vault	strong	254
keelboat	rudder	255
heavyweight dinghy	rudder	255
dinghy	steering oar	255
sailing	rudder	255
heavyweight dinghy	keel	255
keelboat	keel	255
keelboat	cockpit	255
rapid fire pistol	grip	256
pommel horse	handle	256
trampoline	handles	256
snowboard	edges	257
cycling track	straights	257
snowboard	edges	257
balance beam	raised edges	257
moguls	cornices	257
snowboard	edge	257
butterfly	proboscis	258
butterfly	proboscis	258
snowboard	nose	258
butterfly	proboscis	258
butterfly	proboscis	258
aquatics	gill	258
trampoline	net	259
trap	net	259
tennis	net	259
indoor volleyball	net	259
volleyball	net	259
beach volleyball	net	259
fencing	netting	259
trampoline	netting	259
trampoline	nets	259
handball	net	259
badminton	net	259
synchronized platform	financial transactions	260
synchronized platform	banking system	260
vault	banks	260
vault	banking	260
cycling track	banking	260
synchronized platform	financial	260
synchronized platform	financial transactions	260
cycling track	banks	260
synchronized platform	transaction management	260
vault	banking	260
vault	banking	260
vault	bank	260
vault	financial	260
cycling road	bike path	261
cycling road	pedestrian crossings	261
cycling road	bike lanes	261
cycling	bike path	261
cycling	cycling lane	261
cycling road	lanes	261
cycling road	designated bike lane	261
air rifle	stock	262
air rifle	stock	262
cycling track	corkscrews	262
cycling road	signs	263
cycling road	traffic signs	263
cycling road	traffic lights	263
cycling road	traffic signs	263
event	hybrid	264
gymnastics team competition	all-around	264
pairs	book and cover	264
hurdles	foldable	264
cycling	stationary	264
marathon	individual	264
springboard	foldable	264
medal winners	ceremony	265
medal winners	ceremony stage	265
event	ceremony	265
event	wedding	265
medal winners	interview	265
participates in	ceremony	265
individual event	ceremony	265
individual event	commemoration	265
medal winners	parade	265
individual event	wedding	265
individual event	ceremonial occasion	265
medal winners	award ceremony	265
synchronized swimming	duet	266
participates in	solo	266
individual event	solo	266
mixed team	randomly assigned	267
mixed team	organized by a leader	267
mixed team	self-selected	267
mixed team	strategically assembled	267
synchronized platform	reentrant	267
mixed team	appointed	267
mixed team	through selection	267
pairs	by design	267
mixed team	appointed by coach	267
pairs	by intention	267
pairs	by accident	267
mixed team	randomly selected	267
synchronized swimming	formation	267
downhill	hills	268
snowboard	mountains	268
downhill	mountains	268
moguls	mountains	268
snowboard	mountain	268
skiing	alpine	268
moguls	mountain ranges	268
super g	alpine	268
downhill	alpine	268
snowboard	all-mountain	268
moguls	mountain	268
decathlon	olympics	269
breaststroke	olympic games	269
rhythmic gymnastics	olympics	269
modern pentathlon	featured in the summer olympics	269
luge	olympic games	269
modern pentathlon	1900 paris olympics	269
modern pentathlon	included in the olympic games since 1912	269
mass start	olympic games	269
backstroke	olympics	269
pommel horse	olympic games	269
uneven bars	olympic games	269
nordic combined	first introduced in 1924	269
nordic combined	olympic games	269
water polo	olympic games	269
badminton	olympic games	269
volleyball	olympics	269
biathlon	featured in olympics	269
modern pentathlon	olympic games	269
ice dancing	olympic games	269
platform	outdoors	270
air pistol	outdoor	270
trampoline	park	270
trampoline	backyard	270
fencing	in a yard	270
fencing	in a park	270
cycling track	outdoor	270
trampoline	park	270
cycling track	park	270
summer sport	park	270
trampoline	backyard	270
team event	regular	271
summer games	biennially	271
participates in	one-time	271
team event	one-time	271
event	one-time	271
team event	annual	271
participates in	one time	271
participates in	regular	271
winter games	every four years	271
participates in	recurring	271
event	recurring	271
individual event	infrequent	271
walk	occasional	271
summer games	annual	271
participates in	regularly	271
individual event	rare	271
walk	weekly	271
participates in	occasionally	271
participates in	occasional	271
participates in	rarely	271
walk	daily	271
summer games	every four years	271
winter games	biennial	271
platform	music performance	272
platform	performing	272
platform	performing music	272
platform	music performance	272
platform	performance	272
trampoline	performers	272
walk	music	272
ice dancing	music	272
ice dancing	music	272
all-round	multi-instrumentalist	272
synchronized platform	performing	272
platform	performing music	272
horizontal bar	support	273
platform	support	273
team	support	273
springboard	support	273
horizontal bar	support	273
horizontal bar	support	273
uneven bars	support	273
platform	supporting	273
fencing	posts	273
team	support	273
horizontal bar	for support	273
platform	support	273
platform	supporting weight	273
vault	treasure hunters	274
vault	treasures	274
vault	treasure hunting	274
