concept	property	cluster_label
glaciology	natural resource management	127
environmental engineering	natural resource management	127
plant genetics	forestry	127
agronomy	forestry	127
plant science	forestry	127
agricultural and resource economics	forestry	127
forest sciences	forest management	127
forest sciences	sustainable forestry	127
forest sciences	forest restoration	127
forest sciences	forest management	127
forest sciences	forest management	127
multi-vehicle systems	rural areas	127
forest sciences	forest conservation	127
plant pathology	forestry	127
forest management	ecological forestry	127
plant pathology	forestry	127
forest sciences	forest industry	127
agricultural and resource economics	forestry	127
plant pathology	forestry	127
plant science	forestry	127
agricultural and resource economics	forestry	127
cosmochemistry	space missions	128
cosmology	space missions	128
astrodynamics	space missions	128
astrodynamics	space exploration	128
aerospace engineering	space missions	128
physiology	space exploration	128
astrodynamics	gravity assist	128
astronomy and astrophysics	space travel	128
earth science	exploring space	128
astronomy and astrophysics	space missions	128
systems engineering	space exploration	128
astrophysics and astronomy	space missions	128
systems engineering	space exploration	128
astrodynamics	asteroid deflection	128
space vehicles	space research	128
astrophysics and astronomy	space tourism	128
systems and integrative engineering	space exploration	128
aeronautical vehicles	space exploration	128
robotics	space exploration	128
cosmology, relativity, and gravity	space exploration	128
science	space exploration	128
aerospace engineering	space exploration	128
plasma and beam physics	space exploration	128
astrophysics and astronomy	space exploration	128
astrophysics and astronomy	space travel	128
astrodynamics	space missions	128
astrodynamics	space travel	128
aeronautical vehicles	space exploration	128
space vehicles	space exploration	128
robotics	space exploration	128
thermodynamics	space exploration	128
nuclear physics	space exploration	128
engineering	space exploration	128
engineering science	space exploration	128
systems and integrative physiology	space exploration	128
science	space exploration	128
heat transfer, combustion	space exploration	128
navigation, guidance, control and dynamics	space exploration	128
aerospace engineering	space exploration	128
plasma and beam physics	space exploration	128
theory, knowledge, and science	space exploration	128
astronomy and astrophysics	space exploration	128
propulsion and power	space exploration	128
nuclear physics	space exploration	128
physical science	space exploration	128
earth science	space exploration	128
space vehicles	space tourism	128
sun and solar system	cassini	128
space vehicles	exploring space	128
propulsion and power	space exploration	128
robotics	exploring space	128
systems engineering	space exploration	128
astrodynamics	space exploration	128
sun and solar system	curiosity rover	128
propulsion and power	vehicles	129
american material culture	cars	129
manufacturing	car	129
multi-vehicle systems	cars	129
navigation, guidance, control and dynamics	cars	129
navigation, guidance, control and dynamics	driver	129
motor control	vehicles	129
american material culture	cars	129
acoustics, dynamics, and controls	cars	129
propulsion and power	cars	129
circuits	car	129
navigation, guidance, control, and dynamics	cars	129
propulsion and power	cars	129
multi-vehicle systems	vehicles	129
navigation, guidance, control and dynamics	cars	129
multi-vehicle systems	trucks	129
atmospheric sciences	weather forecasting	130
earth science	weather forecasting	130
astrophysics and astronomy	weather forecasting	130
meteorology	storm chasing	130
meteorology	weather forecasting	130
meteorology	weather observation	130
earth science	predicting weather patterns	130
air traffic control	weather forecasting	130
oceanography	predicting weather patterns	130
meteorology	weather forecasting	130
astrodynamics	space weather prediction	130
atmospheric sciences	weather observation	130
dynamic systems	weather forecasting	130
non-linear dynamic	weather forecasting	130
air traffic control	monitoring weather	130
meteorology	weather forecasters	130
applied mathematics	weather forecasting	130
fluid mechanics	predicting weather	130
meteorology	weather forecasting models	130
atmospheric sciences	study of weather	130
earth science	predicting weather patterns	130
astrodynamics	space weather forecasting	130
earth science	weather	130
atmospheric sciences	weather	130
applied mathematics	predicting weather	130
meteorology	weather forecasting	130
non-linear dynamic	weather forecasting	130
astrodynamics	space weather forecasting	130
meteorology	weather patterns	130
numerical analysis	weather forecasting	130
fluid dynamics	weather forecasting	130
dynamical systems	weather forecasting	130
dynamical systems	weather forecasting	130
models and methods	predicting weather	130
oceanography	predicting weather patterns	130
non-linear dynamic	weather forecasting	130
dynamics/dynamical systems	weather forecasting	130
scientific computing	weather forecasting	130
dynamical systems	weather forecasting	130
dynamic systems	weather forecasting	130
numerical analysis	weather forecasting	130
meteorology	weather forecasting	130
atmospheric sciences	weather forecasting	130
oceanography	weather forecasting	130
astronomy and astrophysics	weather forecasting	130
earth science	weather forecasting	130
air traffic control	weather forecasting	130
non-linear dynamic	weather forecasting	130
non-linear dynamics	weather forecasting	130
meteorology	weather prediction	130
non-linear dynamics	weather forecasting	130
geophysics	weather forecasting	130
non-linear dynamic	weather forecasting	130
non-linear dynamics	weather forecasting	130
oceanography	understanding weather	130
dynamics/dynamical systems	predicting weather	130
applied mathematics	predicting weather	130
non-linear dynamic	weather forecasting	130
non-linear dynamic	weather forecasting	130
fluid mechanics	predicting weather	130
atmospheric sciences	weather forecasting	130
dynamics/dynamical systems	weather forecasting	130
atmospheric sciences	weather forecasting	130
meteorology	weather forecasting	130
earth science	predicting weather patterns	130
fluid dynamics	predicting weather patterns	130
meteorology	weather prediction	130
dynamics/dynamical systems	weather forecasting	130
air traffic control	weather alert	130
materials chemistry	biomedicine	131
comparative physiology	medical research	131
medicine and health	laboratory	131
analysis	scientific research	131
instrumentation	scientific research	131
molecular nutrition	medical research	131
molecular biology	medical research	131
biostatistics	medical research	131
zoology	medical research	131
analytical chemistry	biomedical research	131
virology	vaccine development	131
developmental biology	stem cell research	131
molecular nutrition	pharmacological research	131
nuclear physics	nuclear medicine	131
bioimaging and biomedical optics	cancer research	131
probability	scientific research	131
biophysics	biomedical research	131
scientific computing	biomedical research	131
statistical theory	medical research	131
animal science	medical research	131
nanotechnology fabrication	biomedicine	131
genetics	medical research	131
applied statistics	medical research	131
pharmacology	studying drug interactions	131
nuclear physics	nuclear medicine	131
statistical methodology	scientific research	131
systems and integrative physiology	biomedical research	131
scientific computing	biomedical research	131
biostatistics	medical research	131
cell biology	medical research	131
microbiology	medical research	131
molecular biology	medical research	131
animal science	medical research	131
epidemiology	medical research	131
zoology	medical research	131
genomics	medical research	131
microbial ecology	medical research	131
developmental biology	medical research	131
statistics and probability	medical research	131
biophysics	medical research	131
biostatistics	medical research	131
entomology	medical research	131
systems and communications	fiber optic	132
networking	ethernet	132
photonics	fiber optic cable	132
atomic, molecular and optical physics	fiber optic communication	132
photonics	fiber optic communication	132
digital communications	fiber optic	132
signal processing	wireless communication	132
electromagnetics	wireless communication	132
semiconductor and optical materials	making fiber optic cables	132
electromagnetics	wireless communication	132
ocean engineering	submarine cables	132
photonics	fiber optic communication	132
food microbiology	food processing	133
complex fluids	food processing	133
chemical engineering	food processing	133
catalysis and reaction engineering	food processing	133
poultry science	food industry	133
food science	food industry	133
bacteriology	food industry	133
food science	food manufacturing	133
cell biology	food industry	133
biochemical nutrition	food industry	133
dairy science	food industry	133
poultry science	food industry	133
biochemistry	food industry	133
complex fluids	food industry	133
microbiology	food industry	133
food chemistry	food processing	133
food microbiology	food manufacturing	133
process control and systems	food processing	133
food science	food processing	133
biological engineering	food processing	133
food science	food processing	133
biochemical and biomolecular engineering	food processing	133
molecular nutrition	food processing	133
biological and chemical physics	food processing	133
food science	food processing	133
food microbiology	food processing	133
membrane science	food processing	133
food science	food processing	133
biochemical and biomolecular engineering	food processing	133
food microbiology	improving food processing	133
food chemistry	improving food processing	133
food biotechnology	improving food processing	133
chemical engineering	food processing	133
food chemistry	food processing	133
food processing	changing texture	133
crop sciences	food processing	133
membrane science	food processing	133
food science	food processing	133
hardware systems	video editing	134
humanities	video	134
kinesiology	motion capture	134
broadcast studies	editing software	134
hardware systems	video editing	134
hardware systems	video editing	134
broadcast studies	editing suite	134
broadcast studies	audio/video editing software	134
human computer interfaces	video editing	134
hardware systems	web browsing	135
networking	linkedin	135
human computer interfaces	web browsing	135
communication technology and new media	search functionality	135
networking	internet browsing	135
human computer interfaces	web	135
communication technology and new media	user profiles	135
classical literature and philology	digital library	135
software engineering	web applications	135
bioelectrical and neuroengineering	machine learning	136
biometry	machine learning	136
applied statistics	machine learning	136
models and methods	machine learning algorithms	136
algebraic geometry	machine learning	136
scientific computing	machine learning	136
computational linguistics	machine learning	136
computer science	machine learning	136
artificial intelligence	machine learning	136
robotics	machine learning	136
bioimaging and biomedical optics	machine learning	136
algebraic geometry	machine learning	136
harmonic analysis and representation	machine learning	136
computer science	machine learning	136
algorithm	machine learning	136
applied statistics	machine learning	136
algorithm	machine learning	136
models and methods	machine learning	136
biometry	machine learning	136
computational linguistics	machine learning algorithms	136
multidisciplinary design optimization	machine learning	136
linguistics	machine learning	136
artificial intelligence	machine learning	136
artificial intelligence	algorithmic intelligence	136
biometry	machine learning	136
robotics	machine learning	136
algorithms	machine learning	136
biometry	machine learning	136
computational linguistics	machine learning	136
algebraic geometry	machine learning	136
operational research	machine learning	136
models and methods	machine learning	136
econometrics	machine learning	136
computer science	machine learning	136
computational neuroscience	machine learning	136
computational neuroscience	machine learning	136
bioelectrical and neuroengineering	machine learning	136
process control and systems	machine learning	136
semantics	machine learning	136
computational biology	machine learning	136
computational linguistics	machine learning	136
biometry	deep learning	136
algorithm	machine learning	136
computer science	machine learning	136
artificial intelligence	machine learning	136
neurolinguistics	machine learning	136
statistical theory	machine learning	136
cognition and perception	machine learning	136
computer science	machine learning	136
applied mathematics	algorithm development	136
semantics	machine learning	136
biometry	machine learning	136
computational linguistics	machine learning	136
computational neuroscience	developing brain-inspired algorithms	136
engineering physics	computational methods	136
artificial intelligence	machine learning	136
programming languages	machine learning	136
molecular biology	diagnostic tests	137
molecular genetics	diagnosis of genetic disorders	137
parasitology	diagnosis and treatment of diseases	137
clinical nutrition	medical diagnosis	137
medicinal chemistry	diagnostics	137
molecular biology	diagnostics	137
biomedical	diagnosis	137
molecular neuroscience	diagnosis	137
clinical psychology	diagnosis	137
molecular biology	diagnosis	137
molecular genetics	diagnosis	137
molecular nutrition	diagnosis	137
parasitology	diagnosis	137
systems neuroscience	diagnosis	137
bioimaging and biomedical optics	diagnosis	137
bioimaging and biomedical optics	diagnosis	137
immunopathology	diagnosis	137
parasitology	epidemiology	137
neuroscience	diagnosis	137
neuroscience	diagnosis	137
epidemiology	epidemiological models	137
instrumentation	diagnosing heart conditions	137
biostatistics	epidemiology	137
population biology	epidemiology	137
instrumentation	diagnosis	137
biostatistics	epidemiology	137
genomics	diagnosis	137
bioelectrical and neuroengineering	diagnostic tools	137
biomechanical engineering	diagnosis	137
molecular genetics	diagnostic tests	137
computational neuroscience	diagnosing neurological disorders	137
molecular biology	diagnosis of genetic diseases	137
bioimaging and biomedical optics	diagnosis of diseases	137
molecular nutrition	diagnosis of diseases	137
biomedical	diagnosis	137
pathology	disease diagnosis	137
pathogenic microbiology	diagnosis	137
neuroscience	diagnosis of neurological disorders	137
immunopathology	diagnosis	137
systems and integrative physiology	medical diagnosis	137
biometry	medical diagnosis	137
biophysics	medical diagnosis	137
instrumentation	diagnosing disease	137
biophysics	medical diagnosis	137
bioimaging and biomedical optics	cancer diagnosis	137
molecular physiology	disease diagnosis	137
computational biology	disease diagnosis	137
molecular genetics	diagnosis of genetic disorders	137
molecular nutrition	diagnosis of nutrient deficiencies	137
instrumentation	medical diagnosis	137
systems and integrative physiology	medical diagnosis	137
molecular genetics	medical diagnosis	137
parasitology	medical diagnosis	137
virology	diagnosing diseases	137
computational neuroscience	medical diagnosis	137
artificial intelligence	medical diagnosis	137
bioimaging and biomedical optics	monitoring of neurodegenerative diseases	137
toxicology	medical diagnosis	137
molecular physiology	diagnostic tools	137
virology	disease diagnosis	137
biochemistry	diagnosis	137
genomics	medical diagnosis	137
biostatistics	medical data	137
molecular nutrition	disease diagnosis	137
computational biology	disease diagnosis	137
plant pathology	disease diagnosis	137
pathology	diagnosing diseases	137
bioimaging and biomedical optics	disease diagnosis	137
molecular biology	diagnostic tests	137
endocrinology	diagnosing endocrine disorders	137
bioelectrical and neuroengineering	diagnosis of neurological disorders	137
cognitive neuroscience	diagnosis	137
bioimaging and biomedical optics	monitoring of cancer	137
molecular genetics	medical diagnosis	137
parasitology	disease diagnosis	137
geotechnical engineering	mining	138
seismology	mining	138
seismology	mining	138
geophysics	mining	138
earth science	mining	138
metallurgy	mining	138
geotechnical engineering	mining	138
geology	mining	138
geochemistry	mining industry	138
geology	miners	138
agricultural and resource economics	mining	138
earth science	mining	138
geology	mining	138
geotechnical engineering	mining	138
metallurgy	mining	138
metallurgy	mining	138
agricultural and resource economics	mining	138
geophysics	mining	138
agricultural and resource economics	mining	138
geology	mining	138
vulcanology	mining and resource extraction	138
geochemistry	mining	138
geochemistry	mining	138
geology	mining	138
geotechnical engineering	mining	138
food science	food distribution	139
multi-vehicle systems	logistics	139
industrial engineering	logistics	139
power and energy	road	139
industrial engineering	logistics and transportation	139
industrial engineering	logistics	139
multi-vehicle systems	logistics	139
multi-vehicle systems	logistics	139
power and energy	sea route	139
industrial engineering	logistics	139
multi-vehicle systems	delivery services	139
biotransport	transport of substances	139
operational research	logistics	139
social anthropology	understanding human societies	140
history of religions of eastern origins	philosophical inquiry	140
humanities	understanding society	140
social science	understanding society	140
social science	understanding society	140
social science	understanding society	140
sociology	understanding social issues	140
anthropology	understanding human societies	140
american studies	understanding american society	140
criminology	understanding crime	140
social anthropology	understanding global issues	140
social anthropology	understanding social change	140
sociology of culture	understanding social change	140
nature and society relations	education and awareness	140
sociology	society as a whole	140
philosophy of science	relationship between science and society	140
humanities	understanding human society	140
statistical theory	social sciences	140
comparative politics	understanding political change	140
aeronautical vehicles	rocket propulsion	141
aerospace engineering	rocket propulsion	141
plasma and beam physics	space propulsion	141
aerospace engineering	rocket propulsion	141
heat transfer	rocket propulsion	141
astrodynamics	rocket launch	141
aerodynamics	rocket propulsion	141
propulsion and power	jet propulsion	141
space vehicles	rocket fuel	141
aeronautical vehicles	chemical propulsion	141
aerospace engineering	rocket propulsion	141
aerospace engineering	rocket propulsion	141
endocrinology	diabetes	142
developmental neuroscience	treatment of developmental disorders	142
developmental neuroscience	treatments for disorders	142
bioelectrical and neuroengineering	neurostimulation therapy	142
systems neuroscience	treatment of neurological disorders	142
cognitive neuroscience	treatment of neurological disorders	142
biological psychology	neurological disorders	142
behavioral neurobiology	neurological disorders	142
cognitive neuroscience	neurological disorders	142
history of science, technology, and medicine	anesthesia	142
developmental neuroscience	treatment of developmental disorders	142
computational neuroscience	neurological disorders treatment	142
neurolinguistics	neurological disorders treatment	142
bioelectrical and neuroengineering	treatment of neurological disorders	142
cognitive neuroscience	neurofeedback	142
cognitive neuroscience	therapy for brain disorders	142
biological psychology	enhancing brain function	142
biomechanical engineering	neurological treatment	142
bioelectrical and neuroengineering	treatments for neurological disorders	142
biological psychology	neurological disorders treatment	142
behavioral neurobiology	neurological disorder diagnosis	142
geotechnical engineering	building foundation	143
structures and materials	foundation	143
geotechnical engineering	building foundation	143
geotechnical engineering	building foundations	143
microbiology	environmental monitoring	144
geochemistry	environmental monitoring	144
inorganic chemistry	environmental monitoring	144
meteorology	environmental monitoring	144
vulcanology	environmental monitoring	144
fresh water studies	water monitoring	144
mineral physics	environmental monitoring	144
vulcanology	environmental monitoring	144
geographic information sciences	environmental monitoring	144
geochemistry	environmental monitoring	144
photonics	environmental monitoring	144
zoology	environmental monitoring	144
physical chemistry	environmental monitoring	144
environmental chemistry	identifying pollutants	144
geochemistry	environmental monitoring	144
geochemistry	environmental monitoring	144
microbial ecology	environmental monitoring	144
geographic information sciences	environmental monitoring	144
geochemistry	water quality analysis	144
meteorology	environmental monitoring	144
glaciology	monitoring environmental impact	144
environmental microbiology	water quality monitoring	144
vulcanology	environmental monitoring	144
biogeochemistry	tracking environmental pollution	144
fresh water studies	monitoring water flow	144
analytical chemistry	environmental monitoring	144
geophysics	environmental monitoring	144
microbiology	environmental monitoring	144
geology	environmental monitoring	144
biophysics	environmental monitoring	144
microbial ecology	environmental monitoring	144
bacteriology	environmental monitoring	144
environmental microbiology	ecosystem health monitoring	144
vulcanology	environmental monitoring	144
geographic information sciences	environmental monitoring	144
toxicology	environmental monitoring	144
glaciology	environmental monitoring	144
environmental chemistry	environmental monitoring	144
geochemistry	environmental monitoring	144
environmental microbiology	environmental monitoring	144
biochemistry	environmental monitoring	144
physical chemistry	environmental monitoring	144
biogeochemistry	environmental monitoring	144
meteorology	natural disaster warning	145
atmospheric sciences	weather warning	145
meteorology	weather warning	145
seismology	earthquake warning systems	145
meteorology	natural disaster warning systems	145
meteorology	natural disaster warning systems	145
genomics	treatment	146
toxicology	treatment	146
bioimaging and biomedical optics	treatment	146
neuroscience	treatment	146
biomedical	treatment	146
medicinal chemistry	treatments	146
molecular neuroscience	treatments	146
cancer biology	targeted therapy	146
music	therapy	146
biological psychology	therapy	146
music	therapy	146
psychology	therapy	146
pharmaceutics	relieve symptoms	146
molecular physiology	therapies	146
immunopathology	treatment	146
cognitive neuroscience	treatment	146
pharmaceutics	treatment	146
pathogenic microbiology	treatment	146
biomedical	treatment	146
neuroscience	treatment	146
parasitology	treatment	146
molecular nutrition	treatment	146
bioimaging and biomedical optics	treatment	146
medicinal chemistry	therapies	146
clinical psychology	therapy	146
pathology	medical treatment	146
clinical psychology	therapy	146
biophysics	treatment	146
health psychology	therapeutic interventions	146
biochemistry	treatment	146
health psychology	interventions	146
biomechanical engineering	treatment	146
public health	curative care	146
cancer biology	targeted therapy	146
biological psychology	therapy	146
biological psychology	addiction treatment	146
psychology	therapy	146
molecular neuroscience	therapeutic applications	146
cognitive psychology	therapy	146
cognitive neuroscience	therapy	146
developmental psychology	therapy	146
health psychology	therapy	146
social psychology and interaction	therapy	146
systems neuroscience	therapy	146
music	therapy	146
psychology	therapy	146
health psychology	therapies	146
social psychology	therapy	146
molecular genetics	therapy	146
cognitive psychology	therapy	146
genomics	therapy	146
social psychology and interaction	therapy	146
psychology	therapy	146
cognitive psychology	therapy	146
musicology	therapy	146
biomedical	therapy	146
social psychology	therapy	146
molecular biology	therapy	146
immunopathology	therapy	146
environmental chemistry	air quality control	147
environmental chemistry	air pollution control	147
environmental engineering	air quality monitoring	147
atmospheric sciences	air quality	147
atmospheric sciences	air quality monitoring	147
environmental engineering	air filtration	147
atmospheric sciences	air quality monitoring	147
environmental chemistry	air quality monitoring	147
environmental engineering	air quality improvement	147
propulsion and power	air flow	147
atmospheric sciences	air quality management	147
atmospheric sciences	air pollution control	147
plant biology	air purification	147
environmental engineering	air quality monitoring	147
forest sciences	wildlife conservation	148
behavioral ecology	wildlife conservation	148
paleontology	informing conservation efforts	148
paleobiology	informing conservation efforts	148
paleontology	informing conservation efforts	148
behavioral ecology	wildlife management	148
zoology	wildlife management	148
poultry science	wildlife management	148
forest sciences	wildlife management	148
zoology	wildlife conservation	148
population biology	wildlife management	148
animal science	wildlife conservation	148
terrestrial ecology	wildlife management	148
environmental sciences	wildlife conservation	148
zoology	wildlife management	148
animal science	animal conservation	148
forest management	wildlife preservation	148
behavioral ecology	wildlife management	148
animal science	conserving endangered species	148
terrestrial ecology	wildlife management	148
behavioral ecology	wildlife management	148
forest sciences	wildlife conservation	148
forest sciences	wildlife conservation	148
environmental sciences	wildlife conservation	148
zoology	wildlife conservation	148
terrestrial ecology	wildlife management	148
pragmatics	human-computer interaction	149
computational linguistics	human-computer interaction	149
computer science	human-computer interaction	149
rhetoric and composition	making presentations	149
computational linguistics	human-computer interaction	149
computer science	human-computer interaction	149
computational linguistics	human-computer interaction	149
semantics	human-computer interaction	149
computer science	human-computer interaction	149
ergonomics	computer interface	149
os	multitasking	149
communication technology and new media	multitasking	149
ergonomics	human-computer interaction	149
pragmatics	human-computer interaction	149
linguistics	human-computer interaction	149
psycholinguistics	human-computer interaction	149
cognitive psychology	human-computer interaction	149
cognitive psychology	human-computer interaction	149
semantics	human-computer interaction	149
environmental engineering	green technology	150
environmental chemistry	design of green technologies	150
biogeochemistry	developing sustainable ecosystems	150
environmental chemistry	green chemistry	150
environmental chemistry	development of green technologies	150
crop sciences	sustainable agriculture	150
rural sociology	sustainable agriculture	150
environmental sciences	sustainable agriculture	150
terrestrial ecology	sustainable agriculture	150
environmental chemistry	green technology	150
semiconductor and optical materials	photovoltaics	151
semiconductor and optical materials	making solar panels	151
semiconductor and optical materials	solar cells	151
power and energy	solar panel	151
semiconductor and optical materials	solar panels	151
power and energy	solar panels	151
photonics	solar cells	151
semiconductor and optical materials	photovoltaics	151
semiconductor and optical materials	photovoltaics	151
energy systems	solar panel	151
photonics	solar cells	151
heat transfer	solar ovens	151
semiconductor and optical materials	solar panels	151
power and energy	solar panels	151
photonics	optical fiber	152
atomic, molecular and optical physics	optical fibers	152
semiconductor and optical materials	optical fibers	152
photonics	optical fibers	152
photonics	optical fibers	152
comparative nutrition	fiber	152
semiconductor and optical materials	optical fibers	152
photonics	optical fibers	152
photonics	optical fibers	152
photonics	optical fibers	152
scientific computing	climate modeling	153
transport phenomena	climate modeling	153
oceanography	climate modeling	153
dynamics/dynamical systems	climate modeling	153
applied mathematics	climate modeling	153
dynamical systems	climate modeling	153
astronomy and astrophysics	climate modeling	153
atmospheric sciences	climate modeling	153
non-linear dynamic	climate modeling	153
meteorology	weather modeling	153
meteorology	climate prediction	153
physics	climate science	153
meteorology	climate modeling	153
scientific computing	climate modeling	153
atmospheric sciences	climate modeling	153
meteorology	climate modeling	153
oceanography	sea temperature	153
earth science	climate modeling	153
scientific computing	climate modeling	153
oceanography	marine conservation	154
oceanography	fisheries management	154
aquaculture and fisheries	marine protected areas	154
ocean engineering	creating marine protected areas	154
oceanography	marine conservation	154
oceanography	marine ecosystems	154
ocean engineering	marine conservation	154
aquatic ecology	marine protected areas	154
aquatic ecology	marine conservation	154
ocean engineering	marine conservation	154
aquaculture and fisheries	marine conservation	154
oceanography	monitoring ocean's health	154
oceanography	marine resources management	154
photonics	imaging	155
harmonic analysis and representation	medical imaging	155
applied mathematics	medical imaging	155
electromagnetics	medical imaging	155
numerical analysis	medical imaging	155
biomechanical engineering	medical imaging	155
harmonic analysis and representation	medical imaging	155
harmonic analysis and representation	medical imaging	155
bioimaging and biomedical optics	medical imaging	155
biomedical	ct scan	155
photonics	medical imaging	155
optics	imaging	155
optics	medical imaging	155
condensed matter physics	medical imaging	155
signal processing	medical imaging	155
optics	medical imaging	155
bioimaging and biomedical optics	biomedical imaging	155
bioimaging and biomedical optics	biological imaging contrast agents	155
scientific computing	medical imaging	155
bioimaging and biomedical optics	diagnostic imaging	155
electromagnetics	medical imaging	155
photonics	medical imaging	155
applied mathematics	medical imaging	155
numerical analysis	medical imaging	155
biophysics	medical imaging	155
indo-european linguistics and philology	cultural exchange	156
international and intercultural communication	cross-cultural exchange	156
sociology of culture	promoting cultural exchange	156
linguistic diversity	cultural enrichment	156
diplomatic history	cultural exchange	156
comparative literature	cultural exchange	156
ethnomusicology	cultural exchange	156
cultural anthropology	promoting cultural exchange	156
organizational communication	transfer of knowledge	156
islamic world/near east history	cultural exchange with europe	156
indo-european linguistics and philology	cultural exchange	156
anthropology	cultural exchange	156
glaciology	climate change research	157
biogeochemistry	predicting climate change	157
glaciology	global warming	157
earth science	understanding natural disasters	157
international nutrition	global food systems	157
microbial ecology	biogeochemical cycling	157
meteorology	climate study	157
glaciology	climate change	157
atmospheric sciences	climate change research	157
atmospheric sciences	ozone layer depletion	157
biogeochemistry	nitrogen cycle	157
ocean engineering	studying climate change	157
biogeochemistry	carbon cycle	157
glaciology	understanding climate change	157
terrestrial ecology	climate	157
atmospheric sciences	climate change	157
glaciology	understanding climate change	157
glaciology	climate change	157
environmental sciences	climate change	157
biogeochemistry	climate change research	157
forest sciences	climate change research	157
meteorology	climate change research	157
oceanography	ocean's role in climate change	157
oceanography	climate change research	157
atmospheric sciences	climate change research	157
earth science	climate	157
meteorology	understanding climate change	157
oceanography	understanding climate change	157
earth science	studying climate change	157
oceanography	understanding climate change	157
forest sciences	climate change research	157
paleontology	studying climate change	157
paleontology	understanding climate change	157
glaciology	understanding climate change	157
atmospheric sciences	climate	157
biogeochemistry	understanding climate change	157
microbial ecology	biogeochemical cycles	157
biogeochemistry	understanding global climate change	157
environmental microbiology	climate change	157
microbial ecology	climate change	157
oceanography	ocean's role in climate	157
earth science	understanding natural disasters	157
meteorology	climate change	157
atmospheric sciences	greenhouse effect	157
paleobiology	understanding climate change	157
astrodynamics	spacecraft navigation	158
astrodynamics	spacecraft navigation	158
process control and systems	level	158
aerodynamics	missile guidance	158
aerospace engineering	missile guidance	158
meteorology	aviation and navigation	158
aerospace engineering	spacecraft navigation	158
navigation, guidance, control and dynamics	spacecraft control	158
navigation, guidance, control and dynamics	ship navigation	158
navigation, guidance, control and dynamics	aircraft navigation	158
air traffic control	guiding aircraft	158
civil engineering	bridges	159
civil engineering	bridges	159
civil engineering	bridges	159
place and environment	bridge	159
structures and materials	bridge	159
structural materials	wooden beams	159
structural engineering	bridges	159
structural engineering	bridges	159
structures and materials	bridge	159
structural materials	bridges	159
structural engineering	bridges	159
structural materials	bridges	159
civil engineering	bridges	159
place and environment	bridge	159
structural materials	beams	159
place and environment	bridge	159
place and environment	road	160
navigation, guidance, control and dynamics	road	160
civil engineering	roads	160
multi-vehicle systems	highways	160
multi-vehicle systems	highway systems	160
structures and materials	road	160
civil engineering	roads	160
civil engineering	roads	160
multi-vehicle systems	city streets	160
civil engineering	roads	160
systems and integrative engineering	biomedical	161
nanotechnology fabrication	biomedical devices	161
systems and integrative engineering	biomedical devices	161
biochemical and biomolecular engineering	biomedical devices	161
membrane science	biomedical devices	161
fluid mechanics	biomedical engineering	161
multidisciplinary design optimization	biomedical	161
membrane science	biomedical	161
materials science	biomedical devices	161
instrumentation	ekg machine	161
metallurgy	electrolytic cells	161
biomechanical engineering	biomedical devices	161
engineering science	biomedical devices	161
polymer chemistry	biomedical applications	161
polymer and organic materials	biomedical applications	161
biochemical and biomolecular engineering	biomedical devices	161
nanotechnology fabrication	biomedical	161
materials science	biomedical devices	161
biomechanical engineering	biomedical devices	161
materials chemistry	biomedical devices	161
systems and integrative engineering	biomedical systems	161
engineering physics	biomedical devices	161
membrane science	biomedical applications	161
polymer science	biomedical field	161
materials chemistry	biomedical	161
multidisciplinary design optimization	biomedical	161
polymer and organic materials	biomedical devices	161
membrane science	biomedical	161
polymer chemistry	biomedical	161
materials science	biomedical	161
engineering physics	biomedical	161
polymer science	biomedical	161
molecular, cellular, and tissue engineering	biomedical devices	161
complex fluids	biomedical devices	161
ceramic materials	biomedical devices	161
biophysics	biomedical devices	161
engineering mechanics	biomedical	161
molecular, cellular, and tissue engineering	surgical implants	162
biomaterials	orthopedic and dental implants	162
biomaterials	medical implants	162
biomaterials	surgical implants	162
ceramic materials	medical implants	162
biomaterials	implant material	162
biomaterials	surgical implants	162
molecular, cellular, and tissue engineering	dental and orthopedic implants	162
biomaterials	surgical implant	162
biomechanical engineering	orthopedic implants	162
civil engineering	buildings	163
engineering science	constructing buildings	163
programming languages	building applications	163
structural engineering	building construction	163
engineering science	building construction	163
ceramic materials	building construction	163
structural materials	building construction	163
civil engineering	building construction	163
wood science	building construction	163
engineering	building construction	163
structural materials	building construction	163
mechanics of materials	construction of buildings	163
construction engineering/management	construction methods	163
compiler	building applications	163
compilers	building applications	163
engineering science	building construction	163
engineering	building construction	163
structural materials	building construction	163
structural materials	building construction	163
structural materials	building construction	163
engineering science	building skyscrapers	163
geotechnical engineering	construction	163
structural materials	building construction	163
neuroscience	diagnosing and treating brain disorders	164
systems neuroscience	diagnosis and treatment of neurological disorders	164
computational neuroscience	understanding brain disorders	164
medicinal chemistry	understanding disease pathophysiology	164
systems neuroscience	understanding brain disorders	164
cognitive neuroscience	neurology	164
cellular neuroscience	understanding brain disorders	164
biomechanical engineering	studying injury biomechanics	164
cellular neuroscience	understanding brain disorders	164
cellular neuroscience	neurotransmission	164
biomechanics	understanding injury mechanisms	164
behavioral neurobiology	neuroethology	164
structural biology	understanding diseases	164
cellular neuroscience	studying neurological disorders	164
molecular neuroscience	studying neurological disorders	164
systems and integrative physiology	understanding disease	164
developmental biology	understanding disease	164
structural biology	understanding disease	164
biotransport	understanding disease	164
comparative physiology	understanding disease	164
computational biology	systems medicine	164
