concept	property	cluster_label
femtochemistry	understanding chemical bonding	164
fluid mechanics	chemical engineering	164
femtochemistry	studying chemical reactions	164
rheology	understanding complex fluids	164
statistical mechanics	studying phase transitions	164
physical chemistry	chemical engineering	164
femtochemistry	molecular dynamics simulations	164
curvilinear correlation	analyzing chemical reactions	164
femtochemistry	understanding chemical dynamics	164
rheology	optimizing processes	164
statistical mechanics	understanding chemical reactions	164
femtochemistry	understanding chemical reactions	164
physical chemistry	understanding chemical reactions	164
hydrostatics	predicting fluid behavior	164
calculus	electric circuit analysis	164
statistical mechanics	understanding phase transitions	164
femtochemistry	understanding chemical dynamics	164
inorganic chemistry	production of pigments	165
rheology	mixing paints	165
inorganic chemistry	synthesis of pigments	165
inorganic chemistry	production of pigments	165
photochemistry	light-sensitive dyes	165
photochemistry	photocatalytic paint	165
phytochemistry	plant pigments	165
information science	digital libraries	166
information science	digital libraries	166
experimental psychology	online	166
information science	online databases	166
civics	online resources	166
electronics	browsing internet	166
information science	online libraries	166
medicine	online	166
organic chemistry	fuels	167
physical chemistry	fuels	167
forestry	biofuels	167
petroleum geology	fuels	167
silviculture	biofuels	167
petroleum geology	petroleum products	167
biotechnology	biofuels	167
neonatology	birth defects	168
fetology	detecting fetal abnormalities	168
fetology	diagnosing fetal conditions	168
fetology	diagnosing fetal abnormalities	168
pediatrics	growth monitoring	168
fetology	detecting fetal anomalies	168
embryology	diagnosis of birth defects	168
fetology	diagnosing fetal anomalies	168
embryology	diagnosing birth defects	168
teratology	prenatal diagnosis	168
embryology	diagnosing birth defects	168
nuclear medicine	thyroid function test	168
paleoethnography	cultural resource management	169
physical anthropology	cultural resource management	169
paleoethnography	heritage preservation	169
sumerology	cultural heritage	169
marine archeology	preservation of cultural heritage	169
historical linguistics	cultural heritage	169
anthropology	preserving cultural heritage	169
archeology	cultural heritage	169
ethnology	cultural preservation	169
ethnology	cultural preservation	169
etymology	cultural preservation	169
dialect geography	cultural preservation	169
paleoethnography	cultural heritage management	169
dialect geography	documenting cultural heritage	169
archeology	preserving cultural heritage	169
dialect geography	cultural heritage preservation	169
paleoethnography	informing cultural heritage management	169
egyptology	preservation of cultural heritage	169
neurophysiology	brain-computer interfaces	170
cognitive neuroscience	brain-computer interfaces	170
neurophysiology	brain-machine interfaces	170
neurolinguistics	brain-computer interfaces	170
neurophysiology	brain-computer interfaces	170
neuroscience	brain-computer interfaces	170
pneumatics	industrial automation	171
cybernetics	robotics	171
mechanics	robotics	171
neuroscience	robotics	171
brain science	robotics	171
cybernetics	robotics	171
dynamics	robotics	171
kinematics	robots	171
pneumatics	industrial automation	171
pneumatics	industrial automation	171
pneumatics	air compressors	172
pneumatics	air-powered tools	172
aeromechanics	turbomachinery	172
pneumatics	vacuum pumps	172
aeronautics	engines	172
pneumatics	air compressors	172
fourier analysis	compression	172
pneumatics	compressors	172
plasma physics	plasma confinement	173
plasma physics	fusion power	173
plasma physics	fusion power	173
plasma physics	high-energy	173
plasma physics	highly energetic	173
plasma physics	fusion energy	173
plasma physics	space plasma	173
plasma physics	fusion power	173
neurobiology	diagnosis of neurological disorders	174
physiological psychology	diagnosis and treatment of neurological disorders	174
neurobiology	neurology	174
brain science	treatment of neurological disorders	174
neuroscience	treatment of neurological disorders	174
neurobiology	treatment of brain disorders	174
neurophysiology	diagnosing neurological disorders	174
cognitive neuroscience	neurological disorders	174
neurology	epilepsy	174
physiological psychology	neurological disorders	174
craniometry	neurology	174
nuclear medicine	neurological disorders diagnosis	174
cognitive neuroscience	diagnosing neurological disorders	174
neurophysiology	diagnosing neurological disorders	174
brain science	treating neurological disorders	174
craniometry	diagnosing brain disorders	174
craniometry	neurology	174
craniology	neurology	174
radiology	neurology	174
neuroscience	diagnosing brain disorders	174
cryogenics	superconductors	175
solid state physics	superconductors	175
cryogenics	superconducting materials	175
magnetism	diamagnetic	175
cryogenics	superconductivity	175
magnetism	ferromagnetic	175
solid state physics	magnetic materials	175
solid state physics	superconductors	175
cryogenics	superconductors	175
solid state physics	semiconductors	175
magnetism	paramagnetic	175
cryogenics	superconducting materials	175
economic geography	economic policy	176
curvilinear correlation	economics	176
economic geography	trade policy	176
endocrinology	regulation of growth	176
economic geography	economic policy making	176
politics	policies	176
supply side economics	monetary policy	176
endocrinology	regulation of growth	176
supply side economics	focus on incentives	176
economic geology	energy policy	176
economic geography	international trade policy	176
supply side economics	fiscal policy	176
economic geography	economic development policy	176
supply side economics	economic policy	176
econometrics	economic forecasting	176
supply side economics	fiscal policy	176
econometrics	macroeconomic policy	176
forensic medicine	civil cases	177
geodesy	boundary disputes	177
radiology	insurance claims	177
forensic medicine	insurance claims	177
forensic medicine	civil lawsuits	177
forensic medicine	court trials	177
forensic medicine	jury trials	177
economics	econometrics	178
econometrics	economic data	178
economics	economic models	178
microeconomics	cost-benefit analysis	178
econometrics	econometric software	178
economics	economic models	178
econometrics	economic data analysis	178
econometrics	microeconomic analysis	178
differential calculus	economics	178
microeconomics	cost-benefit analysis	178
econometrics	analyzes economic data	178
econometrics	macroeconomic modeling	178
economics	macroeconomics	178
negative correlation	economics	178
economics	microeconomics	178
differential calculus	economics	178
negative correlation	economic analysis	178
econometrics	forecasting	179
negative correlation	business forecasting	179
curvilinear correlation	predicting stock prices	179
negative correlation	predicting stock prices	179
positive correlation	predicting stock prices	179
econometrics	forecasting	179
negative correlation	economic forecasting	179
microeconomics	demand estimation	179
econometrics	business forecasting	179
microeconomics	demand forecasting	179
econometrics	predicting market trends	179
psephology	election forecasting	179
econometrics	forecasting	179
demography	forecasting	179
econometrics	forecasting	179
microeconomics	forecasting	179
psephology	election forecasting	179
curvilinear correlation	analyzing stock prices	179
correlation	business intelligence	179
econometrics	economic forecasting	179
electrochemistry	electroplating	180
electrochemistry	electroplating	180
electrochemistry	electroplating	180
electrostatics	electrostatic painting	180
electrochemistry	electroplating	180
femtochemistry	enhancing catalytic processes	180
electrostatics	electrostatic precipitators	181
electrostatics	electrostatic precipitators	181
electrochemistry	electrolyzer	181
electrostatics	electrostatic precipitator	181
microbiology	sterilizer	181
electrostatics	electrostatic precipitator	181
electrostatics	electrostatic precipitators	181
magnetism	electric motors	182
electromagnetism	electric motors	182
magnetism	electric motors	182
electrostatics	electric motors	182
electromagnetism	electric motors	182
aeronautics	engine	182
neuroanatomy	motor	182
memory	motor	182
realpolitik	power-based	182
pneumatics	powering machinery	182
aeronautics	propeller	182
electromagnetism	electric motors	182
electrostatics	electric motors	182
magnetism	electric motors	182
electrostatics	electric motor	182
electromagnetism	microwaves	183
electromagnetism	microwaves	183
avionics	radio	184
electromagnetism	radios	184
avionics	radio	184
electronics	radio	184
thermionics	radio technology	184
electromagnetism	radios	184
avionics	radio	184
developmental anatomy	developing new therapies	185
neuroscience	development of new treatments	185
physiological psychology	development of new treatments	185
hemodynamics	developing new treatments	185
neurophysiology	developing new treatments	185
cryonics	life extension	185
biophysics	developing new treatments	185
pomology	developing disease-resistant varieties	185
cognitive neuroscience	developing new treatments	185
neurobiology	development of treatments	185
pharmacokinetics	optimizing existing treatments	185
medical science	new treatments	185
neurobiology	developing new medications	185
developmental anatomy	developing new treatments	185
structural genomics	designing new drugs	185
cryonics	life extension	185
teratology	developing treatments	185
experimental psychology	developing therapies	185
structural genomics	developing new treatments	185
cognitive neuroscience	developing treatments	185
neuroscience	developing treatments	185
applied mathematics	practical applications	185
functional anatomy	developing medical treatments	185
physiological psychology	development of therapies	185
neurophysiology	developing treatments	185
physiological psychology	developing treatments	185
neurobiology	developing treatments	185
immunopathology	developing treatments	185
neuroscience	developing treatments	185
neurophysiology	developing treatments	185
developmental anatomy	developing treatments	185
photochemistry	environmental remediation	186
biotechnology	pollution remediation	186
biotechnology	environmental remediation	186
economic geology	environmental remediation	186
physical chemistry	environmental remediation	186
biotechnology	environmental cleanup	186
radiochemistry	environmental remediation	186
aeronautics	commercial air travel	187
biometrics	travel	187
aeronautics	air travel	187
aeronautics	air travel	187
biotechnology	environment	188
science	environment	188
genetic engineering	environment	188
genetic engineering	environment	188
euthenics	physical environment	188
perinatology	electronic fetal monitoring	189
perinatology	fetal monitoring	189
perinatology	fetal monitoring	189
fetology	fetal monitoring	189
fetology	assessing fetal well-being	189
fetology	monitoring fetal health	189
fetology	predicting fetal outcomes	189
pediatrics	growth monitoring	189
fetology	monitoring fetal health	189
fetology	monitoring fetal health	189
perinatology	fetal monitoring	189
obstetrics	fetal monitor	189
biochemistry	industry	190
biometrics	commercial	190
vector algebra	dot product	190
architectonics	commercial	190
aeronautics	commercial	190
metallurgy	consumer goods	190
dental surgery	specialized	190
linear programming	cost minimization	190
aeronautics	commercial	190
paleoecology	predicting future climate changes	191
paleoecology	predicting climate change	191
paleodendrology	predicting future climate changes	191
paleoclimatology	predicting future climate change	191
paleoecology	long-term ecological monitoring	191
paleoclimatology	predicting future climate change	191
paleoclimatology	predicting future climate change	191
meteorology	climate prediction	191
bioclimatology	predicting climate change effects	191
paleoecology	predicting future environmental changes	191
paleoclimatology	predicting future climate scenarios	191
climatology	long-term climate projections	191
paleoclimatology	predicting future climate	191
paleoclimatology	predicting future climate change	191
meteorology	climate change	191
seismology	natural disaster prediction	192
petrology	predicting natural hazards	192
geophysics	natural disaster prediction	192
earth science	natural disaster prediction	192
meteorology	natural disaster prediction	192
stratigraphy	predicting natural hazards	192
stratigraphy	predicting natural disasters	192
earth science	understanding natural disasters	192
geophysics	natural hazard prediction	192
meteorology	natural disaster warning	192
paleogeology	predicting natural disasters	192
paleoclimatology	predicting natural disasters	192
paleogeology	understanding natural disasters	192
paleogeology	natural disaster prediction	192
applied mathematics	predicting natural disasters	192
oceanography	predicting natural disasters	192
hydrodynamics	predicting storm surges	192
meteorology	natural disasters	192
paleogeography	predicting natural disasters	192
mineralogy	understanding natural disasters	192
hydrology	predicting natural disasters	192
paleogeology	understanding natural disasters	192
geochemistry	predicting natural disasters	192
meteorology	predicting natural disasters	192
geology	predicting natural disasters	192
hypsography	predicting natural disasters	192
mineralogy	predicting natural disasters	192
information science	social media	193
computational linguistics	chatbots	193
computational linguistics	chatbots	193
agronomy	pesticide use	194
agrology	pesticide use	194
biotechnology	pesticide production	194
agronomy	pesticides	194
toxicology	harmful effects	194
macrobiotics	animal products	194
agronomy	fertilizers	194
entomology	insecticide development	194
agrology	pesticides	194
natural history	natural resource management	195
paleoclimatology	natural resource management	195
silviculture	forest health	195
hydrology	watershed management	195
architectonics	landscape design	195
biogeography	species conservation	195
paleoecology	ecological restoration	195
paleornithology	ecological restoration	195
biogeography	ecological restoration	195
biogeography	ecological restoration	195
vertebrate paleontology	conservation efforts	195
biogeography	conservation efforts	195
entomology	ecological conservation	195
biogeography	ecological restoration	195
agrobiology	ecosystem management	195
agrology	ecosystem management	195
cryobiology	conservation of endangered species	195
agrobiology	ecological conservation	195
vertebrate paleontology	ecological reconstruction	195
garbology	ecological conservation	195
forestry	habitat preservation	195
limnology	ecological conservation	195
agrology	ecological conservation	195
agrology	ecological conservation	195
geochemistry	natural resource management	195
hypsography	natural resource management	195
natural history	natural resource management	195
earth science	natural resource management	195
paleoecology	natural resource management	195
bioclimatology	ecological restoration	195
biogeography	ecological restoration	195
entomology	ecological conservation	195
limnology	ecological restoration	195
agrobiology	ecological restoration	195
agrobiology	ecosystem conservation	195
agrology	rural development	195
herpetology	conservation efforts	195
comparative psychology	conservation efforts	195
ecology	conservation efforts	195
pteridology	conservation efforts	195
malacology	conservation efforts	195
biogeography	conservation efforts	195
paleoecology	conservation efforts	195
earth science	natural resource management	195
magnetism	generating electricity	196
electromagnetism	electricity generation	196
thermionics	electricity generation	196
politics	power distribution	196
nuclear physics	energy production	196
electronics	generate electricity	196
thermionics	electricity generation	196
thermionics	power generation	196
thermodynamics	power plants	196
thermionics	electrical power generation	196
electromagnetism	electricity generation	196
radiochemistry	energy production	196
thermionics	electric power generation	196
thermodynamics	power generation	196
thermochemistry	power generation	196
thermionics	power generation	196
economic geology	energy production	196
politics	power distribution	196
nuclear physics	energy production	196
physical chemistry	energy production	196
chemistry	energy production	196
optics	lenses	197
optics	lenses	197
electron optics	lens	197
optics	lenses	197
catoptrics	lenses	197
optics	lenses	197
catoptrics	lenses	197
catoptrics	lenses	197
electron optics	lenses	197
electron optics	objective lens	197
optics	eyeglasses	197
ophthalmology	contact lenses	197
electron optics	lens	197
optics	lenses	197
optics	camera lenses	197
electron optics	beam manipulation	198
solid state physics	spintronics	198
electron optics	beam manipulation	198
electron optics	beam manipulation	198
kinesiology	fitness industry	199
kinesiology	athletic training	199
kinesiology	optimizing athletic performance	199
sports medicine	warm-up	199
dietetics	fitness industry	199
sports medicine	fitness	199
kinesiology	sports training	199
sports medicine	fitness	199
kinesiology	athletic training	199
dietetics	fitness	199
macrobiotics	yoga	199
kinesiology	fitness training	199
kinesiology	fitness industry	199
kinesiology	sports training	199
functional anatomy	sports training	199
aeronautics	rocket	200
aeronautics	jet engines	200
aeronautics	rocket launch systems	200
aeromechanics	rocket propulsion	200
aeronautics	rocket propulsion	200
aeromechanics	propulsion systems	200
aeronautics	rocket	200
aeronautics	rocket	200
aeronautics	missiles	200
aeromechanics	jet engines	200
aeromechanics	rocket propulsion	200
cognitive neuroscience	enhancing cognitive abilities	201
brain science	enhancing cognitive abilities	201
neurobiology	improving brain health	201
psychopharmacology	enhancing cognition	201
neurolinguistics	cognitive training	201
neurophysiology	improving cognitive abilities	201
physiological psychology	optimizing cognitive performance	201
cognitive neuroscience	developing cognitive training	201
neurobiology	improvement of cognitive function	201
neuroscience	improving cognitive functions	201
neurobiology	improving cognition	201
neuroscience	improving cognition	201
memory	brain training	201
cognitive psychology	improving human performance	201
microeconomics	policy making	202
social science	public policy	202
sociolinguistics	public policy	202
civics	public policy	202
euthenics	policy implementation	202
ethnography	policy making	202
econometrics	policy making	202
econometrics	policy evaluation	202
paleoethnography	informing contemporary policies	202
economics	government policy	202
econometrics	policy evaluation	202
euthenics	developing public policies	202
criminology	policy making	202
social science	developing policies	202
politics	policies	202
sociolinguistics	public policy	202
social psychology	policy making	202
euthenics	policy making	202
economic geography	policy making	202
social science	policy making	202
natural history	policy-making	202
demography	policy making	202
geopolitics	global governance	202
politics	policy making	202
social anthropology	policy making	202
microeconomics	policy making	202
criminology	policy making	202
developmental psychology	public policy	202
econometrics	policy evaluation	202
politics	policy-making	202
demography	policy-making	202
economics	public policy	202
demography	policy making	202
criminology	policy making	202
social psychology	policy making	202
civics	public policy	202
ethnology	policy making	202
developmental psychology	public policy	202
hypsography	mapping	203
speleology	mapping	203
geodesy	mapping	203
triangulation	mapping	203
genomics	mapping	203
hypsography	mapping	203
cosmography	mapping	203
dialect geography	mapping	203
speleology	mapping	203
geology	mapping	203
celestial mechanics	designing spacecraft trajectories	204
astrodynamics	space mission planning	204
astrodynamics	space mission design	204
astrodynamics	spacecraft design	204
space medicine	space station operations	204
astrodynamics	spacecraft design	204
astrodynamics	space mission planning	204
astrodynamics	satellite design	204
astrodynamics	space stations	204
astrodynamics	space mission planning	204
astrodynamics	space mission planning	204
astrodynamics	space missions	204
astrodynamics	space mission control	204
astrodynamics	spacecraft design	204
fractal geometry	image compression	205
linear algebra	data compression	205
fourier analysis	audio compression	205
matrix algebra	data compression	205
fourier analysis	image compression	205
fourier analysis	audio compression	205
fractal geometry	image compression	205
fractal geometry	image compression	205
fluid mechanics	aircraft	206
aeromechanics	aviation	206
aerology	aviation	206
meteorology	aviation	206
aeronautics	recreational flying	206
aerology	aviation	206
aeronautics	aviation	206
avionics	autopilot	206
aeromechanics	helicopters	206
aeronautics	aircraft	206
aerology	aviation	206
aeromechanics	aviation	206
aerology	aviation	206
aeronautics	commercial aviation	206
kinematics	airplanes	206
astrodynamics	asteroid deflection	207
astrodynamics	asteroid deflection	207
astrodynamics	asteroid deflection	207
biogeography	conservation organizations	208
comparative psychology	conservation biology	208
agronomy	ecosystem management	208
herpetology	conservation efforts	208
ecology	conservation biology	208
lepidopterology	conservation biology	208
sociobiology	conservation biology	208
life science	conservation biology	208
bioclimatology	conservation biology	208
ecology	conservation biology	208
forestry	conservation	208
biogeography	conservation biology	208
mammalogy	conservation biology	208
paleoecology	conservation biology	208
biosystematics	conservation biology	208
herpetology	conservation	208
lepidopterology	conservation	208
ecology	conservation	208
herpetology	conservation	208
paleoecology	ecological restoration	208
lepidopterology	conservationists	208
paleobiology	conservation biology	208
silviculture	conservationists	208
ethology	conservation biology	208
forestry	conservation	208
comparative anatomy	conservation biology	208
lepidopterology	conservation	208
ecology	conservation	208
petroleum geology	conservation	208
physical anthropology	conservation biology	208
physical anthropology	conservation biology	208
biogeography	conservation biology	208
comparative anatomy	conservation biology	208
comparative anatomy	conservation biology	208
malacology	snail conservation	208
paleobiology	conservation biology	208
herpetology	ecological studies	208
sociobiology	conservation biology	208
biogeography	conservation biology	208
mammalogy	conservation biology	208
vertebrate paleontology	conservation biology	208
systematics	conservation biology	208
ichthyology	fish conservation	208
biogeography	species management	208
biosystematics	ecological studies	208
biosystematics	conservation biology	208
phytochemistry	food processing	209
enzymology	food processing	209
biotechnology	food processing	209
thermochemistry	food processing	209
enzymology	food processing	209
rheology	food processing	209
rheology	food processing	209
phytochemistry	food processing	209
home economics	food preparation	209
macrobiotics	unprocessed	209
cryonics	supercooling	209
enzymology	food processing	209
rheology	processing foods	209
prosthetics	off-the-shelf	209
enzymology	food processing	209
social psychology	therapy	210
experimental psychology	therapy	210
cognitive science	therapy	210
applied psychology	therapy	210
cognitive neuroscience	psychological interventions	210
molecular biology	therapeutic development	210
neuropsychiatry	psychotherapeutic	210
neurology	therapy	210
tropical medicine	treatment strategies	210
psychotherapy	therapy	210
mathematics	applied	210
tropical medicine	therapeutic interventions	210
therapeutics	therapy	210
functional anatomy	therapy	210
abnormal psychology	therapy	210
cosmetic dentistry	customized treatment plan	210
molecular biology	therapies	210
veterinary medicine	therapeutic care	210
psychodynamics	therapeutic	210
physiological psychology	therapy	210
cognitive psychology	therapy	210
psychology	therapy	210
tropical medicine	treatment options	210
biomedical science	therapy	210
cognitive psychology	therapy	210
molecular biology	therapy	210
behaviorism	therapy	210
experimental psychology	therapy	210
developmental psychology	therapy	210
virology	therapy	210
cognitive psychology	therapy	210
cognitive science	therapy	210
nuclear medicine	therapy	210
psychodynamics	therapy	210
social psychology	therapy	210
immunochemistry	therapy	210
applied psychology	therapy	210
psychopharmacology	therapy	210
genomics	therapy	210
biomedicine	therapy	210
psychology	therapy	210
social psychology	therapy	210
rhinolaryngology	therapies	210
physiological psychology	behavioral interventions	210
physiological psychology	therapy	210
angiology	treatment	210
thoracic medicine	treatment	210
neurophysiology	neurotherapy	210
medicine	therapeutic	210
therapeutics	targeted therapy	210
medical science	treatment	210
functional anatomy	treatment	210
otology	treatment	210
oncology	targeted therapy	210
jungian psychology	therapy	210
nuclear medicine	therapy	210
psychology	therapy	210
biomedicine	therapy	210
developmental psychology	therapy	210
biomedical science	therapy	210
pharmacokinetics	topical	210
psychiatry	therapy	210
geriatrics	curative	210
tropical medicine	treatment	210
allergology	treatment	210
neuropsychiatry	treatment	210
clinical psychology	therapy	210
applied psychology	therapy	210
therapeutics	treatment	210
social psychology	therapy	210
pediatrics	therapy	210
neurology	therapy	210
nosology	treatment	210
space medicine	therapy	210
therapeutics	therapy	210
abnormal psychology	therapy	210
clinical psychology	therapy	210
euthenics	therapy	210
neuropsychiatry	therapy	210
thoracic medicine	therapy	210
abnormal psychology	therapy	210
medical science	treatment	210
psychiatry	therapy	210
applied psychology	therapy	210
podiatry	therapy	210
earth science	disaster preparedness	211
emergency medicine	rapid response	211
hydrology	mitigating natural disasters	211
climatology	natural disaster management	211
meteorology	natural disaster preparedness	211
climatology	natural disaster preparedness	211
hydrology	flood risk assessment	211
geology	natural disaster response	211
seismology	natural disaster mitigation	211
meteorology	natural disaster mitigation	211
seismology	natural disaster mitigation	211
climatology	natural disaster mitigation	211
geology	natural disaster response	211
seismology	seismic hazard mitigation	211
physical geography	disaster risk reduction	211
climatology	natural disaster response	211
geology	natural hazards	211
microeconomics	government	212
economics	government	212
economics	government	212
microeconomics	government	212
civics	national government	212
biometrics	government	212
civics	government building	212
economics	governments	212
veterinary medicine	animal welfare	213
veterinary medicine	animal welfare	213
comparative psychology	animal welfare	213
zoology	animal welfare	213
comparative psychology	animal welfare	213
comparative psychology	animal welfare	213
veterinary medicine	animal health	213
zoology	animal welfare	213
veterinary medicine	animal welfare	213
zoology	animal welfare	213
ethology	animal welfare	213
comparative psychology	developing animal welfare policies	213
comparative psychology	animal welfare	213
ethology	animal welfare	213
zoology	animal welfare	213
sociobiology	animal welfare	213
zoology	animal welfare	213
sociobiology	animal welfare	213
ethology	animal welfare	213
embryology	animals	213
veterinary medicine	improving animal welfare	213
comparative psychology	animal welfare	213
social psychology	business	214
economics	businesses	214
economics	business	214
microeconomics	business	214
correlation	business	214
sociology	business	214
microeconomics	business	214
microeconomics	businesses	214
strategy	business	214
supply side economics	business	214
supply side economics	favors businesses	214
problem solving	business	214
finance	business	214
biometrics	business	214
microeconomics	businesses	214
strategies	business	214
strategy	business	214
strategies	business	214
analysis	local	215
clinical anatomy	local	215
herpetology	local	215
geopolitics	local	215
politics	local	215
psephology	local	215
agrobiology	local	215
therapeutics	local	215
lepidopterology	local	215
ethnography	local	215
natural history	local	215
strategy	local	215
civics	local	215
politics	local	215
civics	local community	215
politics	local	215
macrobiotics	local	215
geopolitics	local	215
psychotherapy	humanistic	216
experimental psychology	humanistic	216
psychology	humanistic	216
clinical psychology	humanistic	216
applied psychology	humanistic	216
psychotherapy	humanistic	216
supply side economics	laissez faire	216
sociobiology	inclusive fitness	216
internal medicine	holistic	216
psychotherapy	humanistic	216
behaviorism	learning through environment	216
jungian psychology	humanistic psychology	216
macrobiotics	holistic	216
jungian psychology	individuation	217
jungian psychology	individuation	217
jungian psychology	individuation	217
finance	diversification	217
jungian psychology	process of individuation	217
jungian psychology	individuation	217
protohistory	reliance on archaeology	217
finance	diversification	217
clinical psychology	talk therapy	218
psychotherapy	talking cure	218
psychotherapy	talking therapy	218
psychotherapy	talking therapy	218
psychotherapy	talk therapy	218
psychotherapy	talk-based	218
orthoepy	listening	218
psychiatry	talk therapy	218
psychotherapy	talk therapy	218
psychotherapy	talking therapy	218
geopolitics	diplomacy	219
politics	diplomacy	219
geopolitics	diplomacy	219
realpolitik	cold war diplomacy	219
realpolitik	diplomacy	219
realpolitik	diplomatic	219
geopolitics	diplomacy	219
realpolitik	diplomacy	219
realpolitik	diplomacy	219
realpolitik	diplomacy	219
realpolitik	power and diplomacy	219
realpolitik	diplomacy	219
pragmatics	diplomacy	219
realpolitik	diplomatic	219
politics	diplomacy	219
geopolitics	diplomacy	219
geopolitics	diplomacy	219
realpolitik	diplomacy	219
realpolitik	diplomacy	219
politics	diplomacy	219
geopolitics	diplomacy	219
realpolitik	diplomacy	219
psychotherapy	action-based	220
synchronic linguistics	systematic	220
cosmetic dentistry	customized plan	220
problem solving	step-by-step	220
problem solving	systematic	220
strategy	long-term approach	220
strategies	long-term approach	220
problem solving	iterative	220
problem solving	systematic	220
problem solving	iterative	220
problem solving	iterative	220
analysis	mixed-methods	220
taxonomy	based on characteristics	220
experimental psychology	controlled environment	220
realpolitik	coercion	221
realpolitik	coercion	221
geopolitics	coercion	221
prescriptive linguistics	proscription	221
realpolitik	negotiation	222
realpolitik	negotiation	222
politics	compromise	222
politics	negotiation	222
politics	negotiation	222
geopolitics	negotiation	222
politics	negotiation	222
jungian psychology	dream analysis	223
psychodynamics	dream analysis	223
jungian psychology	dream analysis	223
psychodynamics	analysis of dreams	223
partial correlation	regression	223
problem solving	mind mapping	223
psychodynamics	dream analysis	223
cognitive neuroscience	importance of sleep for memory consolidation	223
problem solving	mind mapping	223
physiological psychology	sleep	223
jungian psychology	dream analysis	223
internal medicine	preventive care	224
emergency medicine	immediate attention	224
internal medicine	preventive care	224
emergency medicine	immediate intervention	224
abnormal psychology	intervention	224
pediatrics	disease prevention	224
virology	social distancing	224
allergology	avoidance	224
geriatrics	preventive	224
emergency medicine	immediate care	224
aeronautics	emergency procedures	224
internal medicine	preventive care	224
allergology	avoidance of allergen	224
internal medicine	disease management	224
allergology	avoidance of allergen	224
emergency medicine	triage	224
virology	public health measures	224
veterinary medicine	preventive care	224
virology	isolation	224
tropical medicine	preventive measures	224
internal medicine	preventive	224
allergology	allergy prevention	224
geriatrics	preventive care	224
internal medicine	preventive care	224
psychotherapy	counseling	225
abnormal psychology	counseling	225
psychotherapy	counseling	225
abnormal psychology	counseling	225
thanatology	bereavement counseling	225
psychotherapy	counseling	225
psychodynamics	counseling	225
dietetics	counseling	225
applied psychology	counseling	225
psychiatry	counseling	225
pediatrics	family guidance	225
audiology	counseling	225
psychotherapy	counseling	225
abnormal psychology	counseling	225
clinical psychology	counseling	225
psychodynamics	counseling	225
thanatology	psychological support	225
psychodynamics	counseling	225
psychodynamics	counseling	225
psychotherapy	client-therapist relationship	225
psychiatry	counseling	225
psychodynamics	counseling	225
oncology	emotional support	225
applied psychology	counseling	225
developmental psychology	counseling	225
clinical psychology	counseling	225
psychiatry	counseling	225
thanatology	grief counseling	225
abnormal psychology	counseling	225
applied psychology	counseling	225
psychodynamics	counseling	225
abnormal psychology	support groups	225
clinical psychology	counseling	225
thanatology	counseling	225
problem solving	logical	226
problem solving	intuitive	226
problem solving	logical	226
strategies	balanced	226
problem solving	logical	226
deixis	pragmatic	226
prescriptive linguistics	normative	226
functional anatomy	practical	226
realpolitik	realistic	226
nonparametric statistics	to avoid parametric assumptions	226
architectonics	practical	226
realpolitik	pragmatic	226
problem solving	bottom-up	226
realpolitik	realistic	226
dialect geography	pragmatic	226
clinical psychology	applies psychological principles	226
pure mathematics	rigorous	226
deixis	pragmatic	226
deixis	pragmatic	226
traumatology	conservative	226
psychotherapy	experiential	226
nonparametric statistics	less restrictive assumptions	226
functional anatomy	analytical	226
problem solving	analytical	226
psychodynamics	analytical	226
kinematics	without considering forces	226
prescriptive linguistics	focus on correctness	226
synchronic linguistics	analytical	226
geopolitics	alliances	227
realpolitik	alliance	227
geopolitics	alliances	227
realpolitik	alliances	227
realpolitik	military might	228
cryptanalysis	passive	228
avionics	military	228
geopolitics	military power	228
geopolitics	military	228
realpolitik	military	228
aeronautics	military operations	228
strategy	tactical decision	228
strategies	tactical	228
strategies	strategic	228
strategies	tactics	228
strategies	defensive	228
geopolitics	military strength	228
aeronautics	military operations	228
strategies	battle plan	228
linear programming	brute force	229
cryptanalysis	brute force	229
realpolitik	machiavellianism	229
problem solving	brute force	229
cryptanalysis	brute force	229
cryptanalysis	brute force	229
problem solving	divide and conquer	229
nuclear physics	atomic nucleus	230
nuclear physics	atomic structure	230
nuclear physics	atomic structure	230
solid state physics	crystal structure	230
solid state physics	electronic properties	230
inorganic chemistry	atomic structure	230
solid state physics	atomic orbitals	230
particle physics	structure of atoms	230
microscopic anatomy	atomic	230
solid state physics	electronic structure	230
quantum physics	atomic structure	230
organic chemistry	molecular structure	230
solid state physics	crystal structures	230
nuclear physics	atomic structure	230
solid state physics	crystal structure	230
molecular biology	molecular structure	230
organic chemistry	electronic structure	230
oncology	cancer treatment	231
gynecology	cancer treatment	231
immunopathology	cancer	231
oncology	cancer treatment	231
oncology	cancer treatment	231
virology	antiviral therapy	231
pathology	disease treatment	231
oncology	cancer treatment	231
dietetics	chronic disease management	231
oncology	cancer treatment	231
oncology	cancer management	231
oncology	cancer prevention	231
therapeutics	cancer	231
radiobiology	cancer treatment	231
radiobiology	detection and treatment of cancer	231
oncology	cancer therapy	231
medical science	disease treatment	231
radiochemistry	radiation therapy	232
radiochemistry	nuclear medicine	232
radiobiology	radiation oncology	232
nuclear medicine	radiopharmaceuticals	232
radiobiology	nuclear medicine	232
